scene_id,im_id,match_key,score,aligned_translation_error_mm,aligned_rotation_error_deg,frame_transform_side,frame_transform_translation_norm_mm,frame_transform_reconstruction_max_abs,object_center_mode,pose_center_in_raw_cad_x_mm,pose_center_in_raw_cad_y_mm,pose_center_in_raw_cad_z_mm,mesh_aabb_center_x_mm,mesh_aabb_center_y_mm,mesh_aabb_center_z_mm,epnp_label_path,metadata_path,projection_model,distortion_model,bbox_match_mode,bbox_match_index,bbox_match_distance_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,output
1,1345,image_3840032906926,0.632153298,4788.799563928267,6.754149825403886,right,470.1854917513982,7.275957614183426e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3840032906926_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3840032906926_0.yaml,metadata,equidistant,nearest_projected_center,0,8.615647693974458,-5.247441226190631,3.6907311962590086,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001345_epnp00.jpg
1,624,image_3747025243173,1.0,4781.797325872322,12.746582418592107,right,470.18549175709916,4.547473508864641e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3747025243173_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3747025243173_0.yaml,metadata,equidistant,nearest_projected_center,0,2.7531437051586,-8.656679932735415,0.9331833571225303,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000624_epnp00.jpg
1,624,image_3747025243173,1.0,4781.797325872322,12.746582418592107,right,470.18549175709916,4.547473508864641e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3747025243173_1.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3747025243173_1.yaml,metadata,equidistant,nearest_projected_center,0,2.7531437051586,-8.656679932735415,0.9331833571225303,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000624_epnp00.jpg
1,1208,image_3825123178073,0.632348329,4760.745673509367,17.620675724265958,right,470.18549171648874,1.3642420526593924e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3825123178073_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3825123178073_0.yaml,metadata,equidistant,nearest_projected_center,0,2.8329098190659896,-2.764283896746633,5.1495759742539065,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001208_epnp00.jpg
1,1208,image_3825123178073,0.632348329,4760.745673509367,17.620675724265958,right,470.18549171648874,1.3642420526593924e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3825123178073_1.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3825123178073_1.yaml,metadata,equidistant,nearest_projected_center,0,2.8329098190659896,-2.764283896746633,5.1495759742539065,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001208_epnp00.jpg
1,1722,image_3881723401046,0.526267353,4744.807130700982,5.697280413581284,right,470.18549172458836,3.637978807091713e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3881723401046_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3881723401046_0.yaml,metadata,equidistant,nearest_projected_center,0,18.79691721107588,-8.72462261102828,8.772775887511557,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001722_epnp00.jpg
1,2316,image_3947021266132,0.442312293,4742.317798310703,3.8681884903163866,right,470.1854917322191,4.547473508864641e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3947021266132_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3947021266132_0.yaml,metadata,equidistant,nearest_projected_center,0,7.188869310961076,-16.06819841340962,9.530681351786058,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002316_epnp00.jpg
1,2316,image_3947021266132,0.442312293,4742.317798310703,3.8681884903163866,right,470.1854917322191,4.547473508864641e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3947021266132_1.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3947021266132_1.yaml,metadata,equidistant,nearest_projected_center,0,7.188869310961076,-16.06819841340962,9.530681351786058,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002316_epnp00.jpg
1,2487,image_3966320050932,0.56357476,4718.0897201153675,16.219753964187788,right,470.1854917489486,4.547473508864641e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3966320050932_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3966320050932_0.yaml,metadata,equidistant,nearest_projected_center,0,9.040275218274674,-7.590857641709363,6.601029104451754,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002487_epnp00.jpg
1,2487,image_3966320050932,0.56357476,4718.0897201153675,16.219753964187788,right,470.1854917489486,4.547473508864641e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3966320050932_1.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3966320050932_1.yaml,metadata,equidistant,nearest_projected_center,0,9.040275218274674,-7.590857641709363,6.601029104451754,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002487_epnp00.jpg
