row_index,scene_id,im_id,match_key,score,projection_model,distortion_model,distortion_coefficients,metadata_path,bbox_match_mode,bbox_match_index,bbox_match_distance_px,detection_center_u_px,detection_center_v_px,corrected_center_u_px,corrected_center_v_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,corrected_center_u_metadata_px,corrected_center_v_metadata_px,metadata_minus_detection_du_px,metadata_minus_detection_dv_px,corrected_center_u_pinhole_px,corrected_center_v_pinhole_px,pinhole_minus_detection_du_px,pinhole_minus_detection_dv_px,metadata_minus_pinhole_du_px,metadata_minus_pinhole_dv_px,aligned_gigapose_center_u_px,aligned_gigapose_center_v_px,native_gigapose_center_u_px,native_gigapose_center_v_px,native_gigapose_center_minus_detection_du_px,native_gigapose_center_minus_detection_dv_px,corrected_center_depth_mm,diagnostic_status,diagnostic_error
28,1,236,image_3696703759031,0.524198427,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3696703759031_0.yaml,nearest_projected_center,0,41.65530881827634,372.0,278.5,336.23507298626714,319.9111434121829,-35.76492701373286,41.41114341218292,336.23507298626714,319.9111434121829,-35.76492701373286,41.41114341218292,329.7477763962801,322.13327903647803,-42.252223603719926,43.63327903647803,6.487296589987068,-2.222135624295106,332.6558062225747,317.79341154592754,409.8161570645434,295.9671983333262,37.816157064543404,17.467198333326223,23728.6701202,ok,
29,1,43,image_3604683245122,0.989056839,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604683245122_0.yaml,nearest_projected_center,0,5.462358900560589,915.5,311.0,912.8380320189738,321.8561129137312,-2.661967981026237,10.856112913731181,912.8380320189738,321.8561129137312,-2.661967981026237,10.856112913731181,912.6713544414295,322.10798932235645,-2.8286455585705426,11.107989322356445,0.16667757754430568,-0.2518764086252645,919.0392452367214,313.50992913674554,919.8758872183186,314.2693999160534,4.375887218318553,3.2693999160533735,138925.842285,ok,
30,1,175,image_3690194591378,1.0,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3690194591378_0.yaml,nearest_projected_center,0,5.977305982414133,360.5,280.5,361.8564951005094,315.3002312395728,1.3564951005093917,34.80023123957278,361.8564951005094,315.3002312395728,1.3564951005093917,34.80023123957278,356.00364007665655,317.3330030644352,-4.496359923343448,36.83300306443522,5.85285502385284,-2.0327718248624365,356.6836428456161,323.04522350396985,366.1985249511566,282.3041619074931,5.698524951156628,1.8041619074930964,53518.7606812,ok,
31,1,179,image_3690585940424,0.43857907,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3690585940424_0.yaml,nearest_projected_center,0,8.187767043476196,418.0,289.0,415.71034233241005,320.4553975534463,-2.2896576675899496,31.45539755344629,415.71034233241005,320.4553975534463,-2.2896576675899496,31.45539755344629,410.9851642078488,322.2550976749777,-7.014835792151189,33.25509767497772,4.725178124561239,-1.7997001215314299,423.2420488573497,335.7138996689722,425.6190618300966,291.99823714662466,7.619061830096598,2.9982371466246605,51676.9752502,ok,
32,1,222,image_3695188678163,0.69852619,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3695188678163_0.yaml,nearest_projected_center,0,30.323887368128823,524.5,275.5,526.0301964093532,320.23069913106224,1.5301964093531524,44.73069913106224,526.0301964093532,320.23069913106224,1.5301964093531524,44.73069913106224,523.177659253791,321.5151306621624,-1.3223407462089654,46.01513066216239,2.8525371555621177,-1.2844315311001537,486.67308126865066,314.7363243305356,543.201613683736,299.3702281249941,18.701613683736014,23.870228124994128,32065.8378601,ok,
33,1,189,image_3691585889610,0.998699097,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691585889610_0.yaml,nearest_projected_center,0,12.895383263567535,586.5,270.0,585.1733236374442,303.0136801971548,-1.3266763625557587,33.01368019715483,585.1733236374442,303.0136801971548,-1.3266763625557587,33.01368019715483,583.1390695362394,303.959849234169,-3.36093046376061,33.959849234168985,2.0342541012048514,-0.9461690370141582,578.8296765259861,288.126280715742,597.835920218697,276.1471800290568,11.33592021869697,6.147180029056813,47824.7299194,ok,
34,1,210,image_3693695764483,0.995558578,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3693695764483_0.yaml,nearest_projected_center,0,27.690174357726544,633.0,259.5,637.0851989326278,297.450686566466,4.085198932627804,37.950686566466004,637.0851989326278,297.450686566466,4.085198932627804,37.950686566466004,635.5996418994225,298.19744483648907,2.5996418994225223,38.69744483648907,1.485557033205282,-0.746758270023065,609.8494053657082,308.64134258231286,643.1179512791507,285.27543050802507,10.117951279150702,25.775430508025067,38926.4030457,ok,
35,1,211,image_3693796082185,0.510671259,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3693796082185_0.yaml,nearest_projected_center,0,26.105779442555498,630.0,259.5,622.9429612104285,296.72091733225346,-7.057038789571493,37.220917332253464,622.9429612104285,296.72091733225346,-7.057038789571493,37.220917332253464,621.3263054999959,297.5077269393797,-8.673694500004103,38.00772693937972,1.6166557104326102,-0.7868096071262585,585.4350440605613,291.79057302922394,631.6862173335232,285.55126467961736,1.6862173335232455,26.05126467961736,37507.6828003,ok,
36,1,38,image_3604087086254,0.977991828,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604087086254_0.yaml,nearest_projected_center,0,8.098966058504327,919.5,309.0,916.4028693792184,322.53833119614404,-3.097130620781627,13.538331196144043,916.4028693792184,322.53833119614404,-3.097130620781627,13.538331196144043,916.2422166302724,322.7882300160268,-3.2577833697275764,13.788230016026773,0.1606527489459495,-0.24989881988273055,927.4115639956535,316.8196583137719,926.1412649641093,313.6353911262481,6.6412649641092685,4.635391126248123,137767.837524,ok,
37,1,219,image_3694887761269,0.918077765,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3694887761269_0.yaml,nearest_projected_center,0,22.937714309134233,552.0,287.0,553.483238741702,325.8004433804141,1.4832387417020527,38.800443380414094,553.483238741702,325.8004433804141,1.4832387417020527,38.800443380414094,550.9793696206984,327.0092166564212,-1.020630379301565,40.00921665642119,2.5038691210036177,-1.2087732760070935,520.4747673464913,322.8883927349348,568.4986347473778,302.9353000975846,16.498634747377764,15.935300097584616,33463.1309509,ok,
38,1,173,image_3689888113889,1.0,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3689888113889_0.yaml,nearest_projected_center,0,21.557445156221267,303.5,268.5,301.96633829385985,311.6909157555338,-1.5336617061401512,43.19091575553381,301.96633829385985,311.6909157555338,-1.5336617061401512,43.19091575553381,294.6484437705567,314.01919191752665,-8.851556229443304,45.519191917526655,7.317894523303153,-2.3282761619928465,314.07922517561315,323.58852959452287,320.38384451289414,281.90370232912915,16.883844512894143,13.403702329129146,55282.5241089,ok,
39,1,45,image_3604885073650,0.993090745,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604885073650_0.yaml,nearest_projected_center,0,3.4510910489213202,912.0,309.5,910.2929240779621,321.81196161066663,-1.707075922037916,12.311961610666629,910.2929240779621,321.81196161066663,-1.707075922037916,12.311961610666629,910.1213490195552,322.0666257135855,-1.8786509804448315,12.566625713585495,0.17157505840691556,-0.2546641029188663,910.0895487600576,314.91491898955246,912.5893309861391,312.9003997436656,0.589330986139089,3.4003997436656164,139350.93689,ok,
40,1,190,image_3691685296586,0.984779097,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691685296586_0.yaml,nearest_projected_center,0,14.450368220558031,607.5,260.5,606.7233578306566,294.2799862153777,-0.776642169343404,33.779986215377676,606.7233578306566,294.2799862153777,-0.776642169343404,33.779986215377676,604.9517365279788,295.10574228335065,-2.5482634720211763,34.60574228335065,1.7716213026777723,-0.825756067972975,591.7234432920202,278.3706741264447,616.2698251882334,271.9849165376828,8.769825188233426,11.484916537682807,47385.4370117,ok,
41,1,235,image_3696587360016,0.935382752,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3696587360016_0.yaml,nearest_projected_center,0,36.44724530089436,384.5,276.0,357.6532753059266,322.4629076802107,-26.846724694073373,46.46290768021072,357.6532753059266,322.4629076802107,-26.846724694073373,46.46290768021072,351.66427693511116,324.5912389470121,-32.83572306488884,48.59123894701207,5.988998370815466,-2.1283312668013536,345.4601269949542,315.2911763002111,417.6805970788937,291.0814345309615,33.1805970788937,15.081434530961474,24448.9994049,ok,
42,1,238,image_3697008281018,0.943187667,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3697008281018_0.yaml,nearest_projected_center,0,53.920079207966886,332.0,269.0,287.00274316300886,314.494492587218,-44.99725683699114,45.49449258721802,287.00274316300886,314.494492587218,-44.99725683699114,45.49449258721802,279.2628481618865,316.9420898181866,-52.737151838113505,47.942089818186616,7.739895001122363,-2.447597230968597,291.1580463008547,346.1033076595863,379.362169236118,294.7720753344146,47.36216923611801,25.77207533441458,22330.7991028,ok,
43,1,44,image_3604783636863,0.919232147,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604783636863_0.yaml,nearest_projected_center,0,5.723003536083134,913.5,309.0,911.4572080876176,321.1995689468861,-2.0427919123824267,12.199568946886075,911.4572080876176,321.1995689468861,-2.0427919123824267,12.199568946886075,911.2886031257706,321.4510707404978,-2.211396874229422,12.451070740497812,0.16860496184699514,-0.2515017936117374,917.1922466019153,319.6123312331008,915.9649216368196,314.1649715196077,2.464921636819554,5.164971519607718,139138.748169,ok,
44,1,224,image_3695387818182,1.0,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3695387818182_0.yaml,nearest_projected_center,0,27.970256289727438,502.5,278.5,503.30088467772714,321.5222053835207,0.8008846777271401,43.02220538352071,503.30088467772714,321.5222053835207,0.8008846777271401,43.02220538352071,500.10822579381704,322.9142508944341,-2.3917742061829586,44.414250894434076,3.1926588839100987,-1.3920455109133627,469.9433052206841,326.35503489334883,527.6957833301076,290.6452764190573,25.195783330107588,12.145276419057325,31109.9281311,ok,
45,1,221,image_3695085299073,0.938089925,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3695085299073_0.yaml,nearest_projected_center,0,36.30666768617618,534.5,275.5,521.0501568631591,319.912320059176,-13.449843136840855,44.41232005917601,521.0501568631591,319.912320059176,-13.449843136840855,44.41232005917601,518.127830880951,321.21559912353564,-16.372169119048976,45.71559912353564,2.922325982208122,-1.3032790643596286,501.7362914271662,336.4772380412801,550.3098289361469,308.1836874829662,15.809828936146914,32.68368748296621,31559.1812134,ok,
46,1,46,image_3604999750651,0.974370121,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604999750651_0.yaml,nearest_projected_center,0,3.761019911886902,911.5,311.5,908.1280494805737,322.6668163034258,-3.371950519426264,11.166816303425776,908.1280494805737,322.6668163034258,-3.371950519426264,11.166816303425776,907.9511954374959,322.9265749899546,-3.548804562504074,11.426574989954588,0.17685404307781027,-0.2597586865288122,910.7135703060012,317.368951051066,909.8998982717733,314.90366644031633,-1.6001017282267185,3.4036664403163286,139413.94043,ok,
47,1,12,image_3601386963096,0.95021676,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3601386963096_0.yaml,nearest_projected_center,0,3.3281476693819787,882.0,301.0,876.3371789776978,324.54702124535356,-5.662821022302182,23.547021245353562,876.3371789776978,324.54702124535356,-5.662821022302182,23.547021245353562,876.0860506863386,324.85441577840135,-5.913949313661419,23.854415778401346,0.25112829135923675,-0.3073945330477841,870.306624980271,312.04281824249244,885.292626835545,301.48494889530934,3.2926268355449793,0.48494889530934415,135312.911987,ok,
48,1,69,image_3607306656634,0.81773069,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3607306656634_0.yaml,nearest_projected_center,0,12.459552405512191,923.0,315.5,918.6586277056826,323.8562935894189,-4.3413722943173525,8.356293589418897,918.6586277056826,323.8562935894189,-4.3413722943173525,8.356293589418897,918.5007513002294,324.1076337164056,-4.4992486997706465,8.607633716405587,0.15787640545329396,-0.2513401269866904,926.8009193139998,329.36481274483,926.2695512767787,327.5229148127324,3.2695512767786568,12.022914812732381,144062.042236,ok,
49,1,245,image_3697785100559,1.0,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3697785100559_0.yaml,nearest_projected_center,0,52.45368077245813,229.5,272.0,187.91861489260464,320.04858232279025,-41.58138510739536,48.04858232279025,187.91861489260464,320.04858232279025,-41.58138510739536,48.04858232279025,177.08582965393873,323.1962184823117,-52.41417034606127,51.19621848231168,10.832785238665906,-3.1476361595214257,153.59712177417111,340.0380706968896,271.5677366886804,303.33199892236047,42.067736688680384,31.33199892236047,19589.1971588,ok,
50,1,216,image_3694585100541,1.0,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3694585100541_0.yaml,nearest_projected_center,0,31.941387153683472,576.5,278.5,566.6703623528206,319.6083893415115,-9.829637647179425,41.1083893415115,566.6703623528206,319.6083893415115,-9.829637647179425,41.1083893415115,564.3570554873563,320.723760274662,-12.14294451264368,42.22376027466203,2.3133068654642557,-1.1153709331505297,561.0992963329759,329.5225419229814,598.475348692795,301.680514729651,21.975348692795023,23.18051472965101,33895.565033,ok,
51,1,177,image_3690384714575,0.950505399,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3690384714575_0.yaml,nearest_projected_center,0,18.14669205194146,388.5,275.0,387.44143178841125,310.66060341186085,-1.0585682115887494,35.66060341186085,387.44143178841125,310.66060341186085,-1.0585682115887494,35.66060341186085,382.1811207490857,312.51421921722795,-6.318879250914279,37.51421921722795,5.260311039325529,-1.8536158053670988,381.3615444259294,305.7779752847431,403.5219311616502,285.1805705440628,15.021931161650173,10.180570544062789,52607.8071594,ok,
52,1,215,image_3694485537539,0.751035895,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3694485537539_0.yaml,nearest_projected_center,0,26.59780714698706,583.0,279.5,573.6416267894435,321.1069327545149,-9.358373210556465,41.6069327545149,573.6416267894435,321.1069327545149,-9.358373210556465,41.6069327545149,571.4070747126061,322.20483428261775,-11.592925287393882,42.70483428261775,2.234552076837417,-1.0979015281028524,581.1958939969522,319.42004614508943,601.1213972352816,298.96941979796634,18.12139723528162,19.46941979796634,34351.1199951,ok,
53,1,174,image_3689988409714,0.907860074,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3689988409714_0.yaml,nearest_projected_center,0,22.514511754365703,326.0,266.5,325.75851016987883,309.61518681316807,-0.24148983012116787,43.115186813168066,325.75851016987883,309.61518681316807,-0.24148983012116787,43.115186813168066,319.0680327160454,311.7865341837787,-6.931967283954577,45.28653418377871,6.6904774538334095,-2.171347370610647,332.33882712623176,321.7461399419453,342.7498759346206,281.544763066007,16.749875934620604,15.044763066007022,55375.3051758,ok,
54,1,220,image_3694995761821,0.939845907,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3694995761821_0.yaml,nearest_projected_center,0,29.32617722496155,545.0,281.0,529.1706979769572,324.74417488892556,-15.829302023042828,43.744174888925556,529.1706979769572,324.74417488892556,-15.829302023042828,43.744174888925556,526.3434778916553,326.0472821605842,-18.65652210834469,45.04728216058419,2.8272200853018603,-1.3031072716586323,510.094846036838,330.9401136352088,558.9982223076961,306.76964188447664,13.998222307696096,25.76964188447664,31918.3864594,ok,
55,1,202,image_3692898898077,0.930254944,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3692898898077_0.yaml,nearest_projected_center,0,17.502432308695983,689.5,259.5,684.8772054312078,291.58218920762073,-4.622794568792187,32.08218920762073,684.8772054312078,291.58218920762073,-4.622794568792187,32.08218920762073,683.8014630991751,292.16696278116564,-5.698536900824934,32.66696278116564,1.0757423320327462,-0.5847735735449078,679.4922307399365,288.1795751697752,702.4072317049906,271.32110428150304,12.907231704990636,11.82110428150304,41792.7322388,ok,
56,1,66,image_3606987171585,0.999839914,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3606987171585_0.yaml,nearest_projected_center,0,0.9695226403321463,916.5,316.5,913.4023132745328,326.2917953493583,-3.097686725467156,9.791795349358324,913.4023132745328,326.2917953493583,-3.097686725467156,9.791795349358324,913.2316990492819,326.55645230304674,-3.2683009507180714,10.05645230304674,0.1706142252509153,-0.2646569536884158,913.7970679184792,319.5543745897682,917.2173297909292,317.15223624643386,0.7173297909291705,0.6522362464338585,143566.070557,ok,
