scene_id,im_id,match_key,score,aligned_translation_error_mm,aligned_rotation_error_deg,frame_transform_side,frame_transform_translation_norm_mm,frame_transform_reconstruction_max_abs,object_center_mode,pose_center_in_raw_cad_x_mm,pose_center_in_raw_cad_y_mm,pose_center_in_raw_cad_z_mm,mesh_aabb_center_x_mm,mesh_aabb_center_y_mm,mesh_aabb_center_z_mm,epnp_label_path,metadata_path,projection_model,distortion_model,bbox_match_mode,bbox_match_index,bbox_match_distance_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,output
1,187,image_3691385902305,0.92266003,2506.8580795938556,6.3757274469137695,right,3590.055747402247,7.275957614183426e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3691385902305_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691385902305_0.yaml,metadata,plumb_bob,nearest_projected_center,0,16.704426666346013,-1.9303653435692922,35.79961021098757,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000187_epnp00.jpg
1,65,image_3606885756282,0.643783412,2452.767798291089,5.24599373249539,right,3590.0557472019154,2.9103830456733704e-11,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3606885756282_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3606885756282_0.yaml,metadata,plumb_bob,nearest_projected_center,0,2.8331525352580083,-3.3715764636663152,10.285466762793533,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000065_epnp00.jpg
1,70,image_3607383813300,0.997443523,2418.629754240066,9.012829602974396,right,3590.0557472523187,2.9103830456733704e-11,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3607383813300_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3607383813300_0.yaml,metadata,plumb_bob,nearest_projected_center,0,11.16264545368389,-2.9668119648940774,8.58081282562216,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000070_epnp00.jpg
1,180,image_3690687028739,0.487268122,2317.786215207076,9.214925085392654,right,3590.0557474332863,7.275957614183426e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3690687028739_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3690687028739_0.yaml,metadata,plumb_bob,nearest_projected_center,0,15.868512534805717,-3.334640372202898,35.62320526718395,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000180_epnp00.jpg
1,188,image_3691492963975,0.992892768,2230.5317121857574,2.7650655178299752,right,3590.0557473970694,7.275957614183426e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3691492963975_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691492963975_0.yaml,metadata,plumb_bob,nearest_projected_center,0,12.961945693990668,-3.7284473716938464,32.42369530598137,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000188_epnp00.jpg
1,124,image_3613086458588,0.566112728,2226.735137566412,3.1708941901500665,right,3590.0557471634493,1.4551915228366852e-11,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3613086458588_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3613086458588_0.yaml,metadata,plumb_bob,nearest_projected_center,0,2.1857560093198405,-10.577719584868419,7.881195658258889,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000124_epnp00.jpg
1,57,image_3606094583238,0.982148289,2146.264343233375,4.013059117473972,right,3590.055747781712,2.9103830456733704e-11,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3606094583238_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3606094583238_0.yaml,metadata,plumb_bob,nearest_projected_center,0,7.013781089450274,-3.751092503714176,8.840782759620197,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000057_epnp00.jpg
1,68,image_3607185006802,0.968369711,2080.923654412876,6.869893607601692,right,3590.0557473832737,2.9103830456733704e-11,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3607185006802_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3607185006802_0.yaml,metadata,plumb_bob,nearest_projected_center,0,8.063397203974818,-3.8912761480631843,8.345315209356727,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000068_epnp00.jpg
1,236,image_3696703759031,0.524198427,2026.6184043221979,3.9961639149855026,right,3590.05574744111,9.094947017729282e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3696703759031_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3696703759031_0.yaml,metadata,plumb_bob,nearest_projected_center,0,41.65530881827634,-35.76492701373286,41.41114341218292,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000236_epnp00.jpg
1,43,image_3604683245122,0.989056839,2010.1715513017964,5.677513044904261,right,3590.0557471712673,3.637978807091713e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3604683245122_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604683245122_0.yaml,metadata,plumb_bob,nearest_projected_center,0,5.462358900560589,-2.661967981026237,10.856112913731181,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000043_epnp00.jpg
