scene_id,im_id,segment_id,epnp_status,epnp_path,epnp_anchor_available,map_heading_source,map_dot_normal,map_dot_flipped,visual_cost_normal,visual_cost_flipped,gigapose_cost_normal,gigapose_cost_flipped,epnp_cost_normal,epnp_cost_flipped,map_cost_normal,map_cost_flipped,unary_normal,unary_flipped,selected_polarity,orientation_changed,lookahead_path_cost,rotation_change_deg,epnp_error_before_deg,epnp_error_after_deg,translation_change_m
1,239,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706127112336_0.json,0,epnp_raceline,0.6026155912422736,-0.6026155912422736,0.0,3.3324825271974654,0.6778840776611211,27.38748946298071,0.0,0.0,3.1143477220162974,17.937330180106702,6.906579521693716,64.09527045499348,0,0,54.622103916045226,1.2846242862021767e-14,nan,nan,0.0
1,240,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706227885704_0.json,0,epnp_raceline,0.18760241763769359,-0.18760241763769347,0.0,3.4348371824786224,3.424273546439253,18.626476557176524,0.0,0.0,6.967330315476493,11.292489109424414,17.35893417739224,42.07016407164501,0,0,55.741242438430156,2.4703744125306253e-14,nan,nan,0.0
1,241,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706327767711_0.json,0,epnp_raceline,0.7216267848112424,-0.7216267848112423,0.0,3.5878542917746485,1.0346126320959628,29.98855842072297,0.0,0.0,2.132675217016685,20.608257074025385,5.299963066129333,72.1020361417174,0,0,45.6849902325242,1.0496131633398553e-14,nan,nan,0.0
1,242,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706423893649_0.json,0,epnp_raceline,0.5379617626578268,-0.5379617626578267,0.0,4.8435274831314565,0.6928274875976087,27.937556697260806,0.0,0.0,3.6678640379773473,16.68586191743228,8.028555563552302,62.52016240290823,0,0,44.13145981233069,1.1495186408590533e-14,nan,nan,0.0
1,243,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706525711576_0.json,0,epnp_raceline,0.4894151267891847,-0.48941512678918453,0.0,4.603933283847962,2.1960924074611388,23.69299297284391,0.0,0.0,4.093588202925288,15.814446924427784,10.383268813311714,56.47287014266147,0,0,43.365479967504974,1.304124383925543e-14,nan,nan,0.0
1,244,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706629216493_0.json,0,epnp_raceline,0.7213431520984221,-0.721343152098422,0.0,4.854742956857432,1.54669392006861,32.58242694480457,0.0,0.0,2.134960765501908,20.601154840025416,5.816615451072426,74.99842236406975,0,0,43.58361487058435,1.4575132579752725e-14,nan,nan,0.0
1,245,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706724338242_0.json,0,epnp_raceline,0.5886527317914962,-0.5886527317914962,0.0,2.626813351334863,2.268626588851573,30.949690960548537,0.0,0.0,3.2326289800443773,17.657213036744682,8.733884548940328,66.92082037187161,0,0,47.414027136451715,6.556881449863406e-15,nan,nan,0.0
1,246,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706823635129_0.json,0,epnp_raceline,0.6883921600119259,-0.6883921600119258,0.0,5.079456011943233,0.9820760261903042,31.78716720141396,0.0,0.0,2.4021932360267457,19.80338074737975,5.786462498243796,72.66379269915927,0,0,44.78806183236557,2.519473133676291e-14,nan,nan,0.0
1,247,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706923757359_0.json,0,epnp_raceline,0.5832859015776419,-0.5832859015776419,0.0,0.0020195826157987096,0.3556229873288167,29.49406565665989,0.0,0.0,3.2782737003561304,17.551069258659478,6.912170388041077,64.5967090696328,0,0,50.71855254979984,1.3587335555305746e-14,nan,nan,0.0
1,248,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3707039117385_0.json,0,epnp_raceline,0.5472883028870417,-0.5472883028870417,0.0,1.0970222538280514,1.8118306272192228,27.74993574196384,0.0,0.0,3.5870873378487627,16.859558289352933,8.986005302916748,61.74330788412672,0,0,51.07485881516022,2.3641172274621172e-14,nan,nan,0.0
