match_key,scene_id,im_id,instance_id,score,target_pose_path,source_csv_epnp_label_path,target_pose_key,camera_pose_key,translation_error_mm,rotation_error_deg,image_center_error_px
image_3915243518429,1,44,388,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915243518429_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915243518429_0.json,T_map_object_raw,T_camera_object_centered,11070.2605292124,2.979611121757351,15.789381020233206
image_3915320638521,1,45,399,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915320638521_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915320638521_0.json,T_map_object_raw,T_camera_object_centered,5600.213775964096,1.1717681173679961,18.081230804117595
image_3915725676956,1,46,410,0.19140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915725676956_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915725676956_0.json,T_map_object_raw,T_camera_object_centered,10449.556292192898,2.0745189326586058,16.444644475934364
image_3915816554845,1,47,417,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915816554845_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915816554845_0.json,T_map_object_raw,T_camera_object_centered,10103.063000800668,4.0632194291327135,15.477750194332097
image_3916225266108,1,48,418,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916225266108_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916225266108_0.json,T_map_object_raw,T_camera_object_centered,6968.413273739148,3.7049567607168368,16.314468298488972
image_3916320471162,1,49,419,0.12890625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916320471162_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916320471162_0.json,T_map_object_raw,T_camera_object_centered,6951.603717079228,1.6248732242236497,16.077910606743558
image_3916721672106,1,50,421,0.18359375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916721672106_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916721672106_0.json,T_map_object_raw,T_camera_object_centered,8867.747743793694,2.888675306302477,15.310277831480379
image_3917225687353,1,51,422,0.05859375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3917225687353_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3917225687353_0.json,T_map_object_raw,T_camera_object_centered,5977.575787394528,3.7208354253646654,16.531991280791267
image_3917820796181,1,53,424,0.0703125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3917820796181_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3917820796181_0.json,T_map_object_raw,T_camera_object_centered,5100.512401448166,3.713564670198587,14.949394122073771
image_3919830390291,1,57,428,0.07421875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3919830390291_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3919830390291_0.json,T_map_object_raw,T_camera_object_centered,7910.553057909175,2.5054977297193384,15.005118847234732
image_3919917450844,1,58,429,0.11328125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3919917450844_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3919917450844_0.json,T_map_object_raw,T_camera_object_centered,9015.443697805105,1.5866377644704852,17.254910264827853
image_3920322124342,1,59,430,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3920322124342_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3920322124342_0.json,T_map_object_raw,T_camera_object_centered,10042.438806926046,4.303666082200745,16.187901768325023
image_3923018008970,1,68,445,0.0625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3923018008970_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3923018008970_0.json,T_map_object_raw,T_camera_object_centered,9329.255772485063,2.443220086244084,15.9744975911787
image_3929622074352,1,81,460,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3929622074352_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3929622074352_0.json,T_map_object_raw,T_camera_object_centered,4340.91116634926,2.9257318851001006,17.68307197115843
image_3930132136354,1,82,461,0.125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930132136354_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930132136354_0.json,T_map_object_raw,T_camera_object_centered,4623.494289061656,2.818515467437766,18.542880836427397
image_3930218455943,1,83,462,0.10546875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930218455943_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930218455943_0.json,T_map_object_raw,T_camera_object_centered,6174.54485584584,2.2454001298498723,17.523301941049784
image_3930622511187,1,84,463,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930622511187_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930622511187_0.json,T_map_object_raw,T_camera_object_centered,5271.699009899394,1.931970552737491,17.6995577808189
image_3931620914935,1,86,465,0.0703125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3931620914935_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3931620914935_0.json,T_map_object_raw,T_camera_object_centered,8825.040028480678,1.4165528798641758,20.001801365202557
image_3932117774627,1,88,467,0.10546875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3932117774627_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3932117774627_0.json,T_map_object_raw,T_camera_object_centered,8413.209234013997,2.2226251336838962,19.85992662156137
image_3932216714943,1,89,468,0.12890625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3932216714943_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3932216714943_0.json,T_map_object_raw,T_camera_object_centered,8241.102884105461,1.3974061504438133,19.75963028163889
image_3946724848935,1,120,25,0.078125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3946724848935_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3946724848935_0.json,T_map_object_raw,T_camera_object_centered,4816.979194512571,2.6929425011122508,4.682472265065691
