match_key,scene_id,im_id,instance_id,score,target_pose_path,source_csv_epnp_label_path,target_pose_key,camera_pose_key,translation_error_mm,rotation_error_deg,image_center_error_px
image_4884582388578,1,2712,2833,0.21875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884582388578_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884582388578_0.json,T_map_object_raw,T_camera_object_centered,15535.15383385186,4.818317296412099,32.666319892990266
image_4884686557028,1,2713,2835,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884686557028_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884686557028_0.json,T_map_object_raw,T_camera_object_centered,12489.591637978481,5.128939591827025,11.899050088274228
image_4884782186470,1,2714,2837,0.1953125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884782186470_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884782186470_0.json,T_map_object_raw,T_camera_object_centered,13220.082509976435,5.3447918122599445,12.85993468046832
image_4884885688549,1,2715,2839,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884885688549_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884885688549_0.json,T_map_object_raw,T_camera_object_centered,14016.59726790214,4.537286681364821,9.697198444478033
image_4884983076526,1,2716,2842,0.21875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884983076526_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884983076526_0.json,T_map_object_raw,T_camera_object_centered,12995.440797782438,5.072718602354247,10.785112167170901
image_4885083700267,1,2717,2844,0.21484375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885083700267_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885083700267_0.json,T_map_object_raw,T_camera_object_centered,12529.318173126443,4.928866200687777,6.6037126988257935
image_4885386325516,1,2720,2850,0.21875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885386325516_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885386325516_0.json,T_map_object_raw,T_camera_object_centered,14943.36058939186,4.801174193160391,12.846215972963824
image_4885681987516,1,2723,2857,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885681987516_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885681987516_0.json,T_map_object_raw,T_camera_object_centered,13720.1083298556,4.765525819035135,6.318515704813865
image_4885893529928,1,2725,2863,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885893529928_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885893529928_0.json,T_map_object_raw,T_camera_object_centered,15282.972330463419,3.3895827542906436,12.190455107255051
image_4885981961600,1,2726,2867,0.21875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885981961600_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4885981961600_0.json,T_map_object_raw,T_camera_object_centered,13946.238053665553,3.4398002362781672,10.274904142422066
