match_key,metadata_path,epnp_label_path,target_label_path,correction_kind,map_z_mode,translation_error_mm,rotation_error_deg,output,raw_map_object_z_m,label_map_pose_z_m,adjusted_map_object_z_m,metadata_lidar_z_m,metadata_ground_truth_pose_z_m,object_minus_ego_z_m,adjusted_minus_lidar_z_m,projection_model,metadata_distortion_model,original_center_u,original_center_v,original_center_depth_mm,original_center_valid_depth,optimized_center_u,optimized_center_v,optimized_center_depth_mm,optimized_center_valid_depth,gigapose_center_u,gigapose_center_v,gigapose_center_depth_mm,gigapose_center_valid_depth
image_3718125253395,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718125253395_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718125253395_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718125253395_1.json,epnp_label,raw,3256.878925977493,4.753409903398059,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718125253395_1_extrinsic_before_after.jpg,-31.038715362548828,-31.038715362548828,-31.038715362548828,nan,nan,nan,nan,metadata,pinhole,1203.6906036772982,123.215889623306,26204.076766967803,True,1197.4623734974405,140.701888450213,26441.742265798093,True,1196.1453274187065,137.69244869444097,28262.5332031,True
image_3718226193383,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718226193383_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718226193383_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718226193383_0.json,epnp_label,raw,1932.384035259295,5.789087848980295,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718226193383_0_extrinsic_before_after.jpg,-31.038715362548828,-31.038715362548828,-31.038715362548828,nan,nan,nan,nan,metadata,pinhole,1195.3750346447296,122.67245443079052,27338.14239501953,True,1189.4778808326305,139.45008294274442,27575.516982318193,True,1192.6607074617027,134.98532018019603,30799.4589844,True
image_3718226193383,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718226193383_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718226193383_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718226193383_1.json,epnp_label,raw,1932.384035259295,5.789087848980295,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718226193383_1_extrinsic_before_after.jpg,-31.038715362548828,-31.038715362548828,-31.038715362548828,nan,nan,nan,nan,metadata,pinhole,1195.3750346447296,122.67245443079052,27338.14239501953,True,1189.4778808326305,139.45008294274442,27575.516982318193,True,1192.6607074617027,134.98532018019603,30799.4589844,True
image_3718325338900,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718325338900_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718325338900_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718325338900_0.json,epnp_label,raw,1506.5674290750696,7.424839751792965,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718325338900_0_extrinsic_before_after.jpg,-31.035259246826172,-31.035259246826172,-31.035259246826172,nan,nan,nan,nan,metadata,pinhole,1201.6491392306298,123.19628011303085,26542.997360229463,True,1195.5587480817674,140.40089017914138,26780.369104173093,True,1191.5400224579064,135.04269246724047,30420.2304688,True
image_3718325338900,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718325338900_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718325338900_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718325338900_1.json,epnp_label,raw,1506.5674290750696,7.424839751792965,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718325338900_1_extrinsic_before_after.jpg,-31.035259246826172,-31.035259246826172,-31.035259246826172,nan,nan,nan,nan,metadata,pinhole,1201.6491392306298,123.19628011303085,26542.997360229463,True,1195.5587480817674,140.40089017914138,26780.369104173093,True,1191.5400224579064,135.04269246724047,30420.2304688,True
image_3718425384865,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718425384865_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718425384865_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718425384865_0.json,epnp_label,raw,1226.7309922716636,8.825467701457098,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718425384865_0_extrinsic_before_after.jpg,-31.035259246826172,-31.035259246826172,-31.035259246826172,nan,nan,nan,nan,metadata,pinhole,1194.1473449068428,122.02423497063961,27665.321350097656,True,1188.3567764126644,138.5432740644291,27902.75393698414,True,1193.257104644655,137.54057718709595,33731.0976562,True
image_3718425384865,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718425384865_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718425384865_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718425384865_1.json,epnp_label,raw,1226.7309922716636,8.825467701457098,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718425384865_1_extrinsic_before_after.jpg,-31.035259246826172,-31.035259246826172,-31.035259246826172,nan,nan,nan,nan,metadata,pinhole,1194.1473449068428,122.02423497063961,27665.321350097656,True,1188.3567764126644,138.5432740644291,27902.75393698414,True,1193.257104644655,137.54057718709595,33731.0976562,True
image_3718625565731,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718625565731_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718625565731_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718625565731_0.json,epnp_label,raw,1833.9679478330509,6.2247903480560725,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718625565731_0_extrinsic_before_after.jpg,-31.02769660949707,-31.02769660949707,-31.02769660949707,nan,nan,nan,nan,metadata,pinhole,1191.3361653439692,119.97322909502473,27835.454940795913,True,1185.6359712617616,136.3321878472245,28073.444962497728,True,1189.6590042953176,129.65054960522897,31423.78125,True
image_3718924528336,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718924528336_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718924528336_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718924528336_0.json,epnp_label,raw,1994.3641716980935,10.521162149723926,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718924528336_0_extrinsic_before_after.jpg,-31.025304794311523,-31.025304794311523,-31.025304794311523,nan,nan,nan,nan,metadata,pinhole,1190.259554971212,118.54427995282816,28197.525024414062,True,1184.7390758312974,134.61900853084586,28435.723577973447,True,1185.8705853613938,129.06115612951336,31578.2070312,True
image_3718924528336,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3718924528336_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718924528336_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3718924528336_1.json,epnp_label,raw,1994.3641716980935,10.521162149723926,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3718924528336_1_extrinsic_before_after.jpg,-31.025304794311523,-31.025304794311523,-31.025304794311523,nan,nan,nan,nan,metadata,pinhole,1190.259554971212,118.54427995282816,28197.525024414062,True,1184.7390758312974,134.61900853084586,28435.723577973447,True,1185.8705853613938,129.06115612951336,31578.2070312,True
image_3719027308728,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719027308728_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719027308728_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719027308728_0.json,epnp_label,raw,1284.7218203501454,4.910490294799535,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719027308728_0_extrinsic_before_after.jpg,-31.024866104125977,-31.024866104125977,-31.024866104125977,nan,nan,nan,nan,metadata,pinhole,1194.9400500125917,120.16646416506626,27417.520523071304,True,1189.2729913435232,136.62819882057687,27655.238549488902,True,1189.1805733789922,128.61713630007628,33630.65625,True
image_3719027308728,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719027308728_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719027308728_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719027308728_1.json,epnp_label,raw,1284.7218203501454,4.910490294799535,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719027308728_1_extrinsic_before_after.jpg,-31.024866104125977,-31.024866104125977,-31.024866104125977,nan,nan,nan,nan,metadata,pinhole,1194.9400500125917,120.16646416506626,27417.520523071304,True,1189.2729913435232,136.62819882057687,27655.238549488902,True,1189.1805733789922,128.61713630007628,33630.65625,True
image_3719325275437,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719325275437_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719325275437_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719325275437_0.json,epnp_label,raw,2111.573356133857,7.587475771982738,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719325275437_0_extrinsic_before_after.jpg,-31.02623748779297,-31.02623748779297,-31.02623748779297,nan,nan,nan,nan,metadata,pinhole,1191.7829173325442,120.10917177800857,27818.008422851577,True,1186.2930672261696,136.2483248675648,28055.44279705445,True,1183.9254289719258,130.43264726624597,31057.4746094,True
image_3719325275437,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719325275437_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719325275437_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719325275437_1.json,epnp_label,raw,2111.573356133857,7.587475771982738,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719325275437_1_extrinsic_before_after.jpg,-31.02623748779297,-31.02623748779297,-31.02623748779297,nan,nan,nan,nan,metadata,pinhole,1191.7829173325442,120.10917177800857,27818.008422851577,True,1186.2930672261696,136.2483248675648,28055.44279705445,True,1183.9254289719258,130.43264726624597,31057.4746094,True
image_3719425871017,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719425871017_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719425871017_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719425871017_0.json,epnp_label,raw,2071.951957027065,7.625535242316005,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719425871017_0_extrinsic_before_after.jpg,-31.027828216552734,-31.027828216552734,-31.027828216552734,nan,nan,nan,nan,metadata,pinhole,1190.9844471082547,119.71389968770424,27969.051361083984,True,1185.5503677064917,135.73566938546355,28206.631282629503,True,1182.4507376180632,128.29031104197176,31252.5917969,True
image_3719425871017,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719425871017_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719425871017_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719425871017_1.json,epnp_label,raw,2071.951957027065,7.625535242316005,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719425871017_1_extrinsic_before_after.jpg,-31.027828216552734,-31.027828216552734,-31.027828216552734,nan,nan,nan,nan,metadata,pinhole,1190.9844471082547,119.71389968770424,27969.051361083984,True,1185.5503677064917,135.73566938546355,28206.631282629503,True,1182.4507376180632,128.29031104197176,31252.5917969,True
image_3719524470413,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719524470413_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719524470413_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719524470413_0.json,epnp_label,raw,930.0648151335168,7.614483465089567,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719524470413_0_extrinsic_before_after.jpg,-31.02664566040039,-31.02664566040039,-31.02664566040039,nan,nan,nan,nan,metadata,pinhole,1190.444779384273,119.63430576907162,28090.093612670913,True,1185.0662404516477,135.5578925695763,28327.68790739459,True,1180.5315990796616,127.30928592046762,32674.2871094,True
image_3719524470413,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719524470413_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719524470413_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719524470413_1.json,epnp_label,raw,930.0648151335168,7.614483465089567,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719524470413_1_extrinsic_before_after.jpg,-31.02664566040039,-31.02664566040039,-31.02664566040039,nan,nan,nan,nan,metadata,pinhole,1190.444779384273,119.63430576907162,28090.093612670913,True,1185.0662404516477,135.5578925695763,28327.68790739459,True,1180.5315990796616,127.30928592046762,32674.2871094,True
image_3719630756451,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719630756451_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719630756451_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719630756451_0.json,epnp_label,raw,1044.8167434722911,7.517045182739549,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719630756451_0_extrinsic_before_after.jpg,-31.02472496032715,-31.02472496032715,-31.02472496032715,nan,nan,nan,nan,metadata,pinhole,1189.7374205560304,119.8648169550847,28300.703048706055,True,1184.4195714071104,135.6404799399557,28538.07482401996,True,1182.6330987526649,126.82395525749959,32793.7851562,True
image_3719727931599,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3719727931599_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719727931599_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3719727931599_0.json,epnp_label,raw,797.1495709786283,6.331763956505242,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3719727931599_0_extrinsic_before_after.jpg,-31.02532958984375,-31.02532958984375,-31.02532958984375,nan,nan,nan,nan,metadata,pinhole,1189.6792438847767,120.16038890078406,28400.245666503906,True,1184.401007287765,135.84991756254934,28637.494890911694,True,1182.8901948375812,126.28723959612778,33393.6953125,True
image_3720024978439,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3720024978439_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3720024978439_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3720024978439_0.json,epnp_label,raw,1179.5363374754027,5.045115752185512,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3720024978439_0_extrinsic_before_after.jpg,-31.019290924072266,-31.019290924072266,-31.019290924072266,nan,nan,nan,nan,metadata,pinhole,1189.5175482767274,118.37453907319517,28805.93681335452,True,1184.3695412258216,133.75498961677044,29043.94995896591,True,1185.0270646712545,127.35339406545975,34887.5976562,True
image_3720247420473,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3720247420473_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3720247420473_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3720247420473_0.json,epnp_label,raw,1713.0042567912742,12.275471343709262,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3720247420473_0_extrinsic_before_after.jpg,-31.01479721069336,-31.01479721069336,-31.01479721069336,nan,nan,nan,nan,metadata,pinhole,1191.0648363846244,116.04900168124934,29281.246185302734,True,1186.0225813761176,131.1198632029333,29520.406951656245,True,1185.9173001915399,127.27283311689803,32957.859375,True
image_3721525590818,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3721525590818_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3721525590818_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3721525590818_0.json,epnp_label,raw,589.5111290141491,11.650799282010272,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3721525590818_0_extrinsic_before_after.jpg,-31.041399002075195,-31.041399002075195,-31.041399002075195,nan,nan,nan,nan,metadata,pinhole,1176.1077112912997,115.80794943066643,30820.398330688477,True,1171.6695711330997,129.7735564470078,31058.88795604011,True,1168.341843705448,125.83165800484298,36031.375,True
image_3721525590818,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3721525590818_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3721525590818_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3721525590818_1.json,epnp_label,raw,589.5111290141491,11.650799282010272,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3721525590818_1_extrinsic_before_after.jpg,-31.041399002075195,-31.041399002075195,-31.041399002075195,nan,nan,nan,nan,metadata,pinhole,1176.1077112912997,115.80794943066643,30820.398330688477,True,1171.6695711330997,129.7735564470078,31058.88795604011,True,1168.341843705448,125.83165800484298,36031.375,True
image_3722924955757,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3722924955757_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3722924955757_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3722924955757_0.json,epnp_label,raw,3624.6711854463965,8.064181065547844,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3722924955757_0_extrinsic_before_after.jpg,-31.06068992614746,-31.06068992614746,-31.06068992614746,nan,nan,nan,nan,metadata,pinhole,1094.8593196259656,111.98114040021252,32987.602233886704,True,1091.0155167556463,124.71522814481108,33216.578228078244,True,1088.2092695126157,127.81351286675375,41908.125,True
image_3722924955757,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3722924955757_1.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3722924955757_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3722924955757_1.json,epnp_label,raw,3624.6711854463965,8.064181065547844,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3722924955757_1_extrinsic_before_after.jpg,-31.06068992614746,-31.06068992614746,-31.06068992614746,nan,nan,nan,nan,metadata,pinhole,1094.8593196259656,111.98114040021252,32987.602233886704,True,1091.0155167556463,124.71522814481108,33216.578228078244,True,1088.2092695126157,127.81351286675375,41908.125,True
image_3723226407892,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3723226407892_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723226407892_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723226407892_0.json,epnp_label,raw,3307.9870662898147,6.7989306833806165,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3723226407892_0_extrinsic_before_after.jpg,-31.066740036010742,-31.066740036010742,-31.066740036010742,nan,nan,nan,nan,metadata,pinhole,1071.6483850631757,109.51862201973712,33481.63986206053,True,1067.849463599426,121.98895035639902,33707.77810539448,True,1063.789397155199,122.9335861548309,42088.3867188,True
image_3723324257099,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3723324257099_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723324257099_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723324257099_0.json,epnp_label,raw,3440.1790752120205,6.570009000242181,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3723324257099_0_extrinsic_before_after.jpg,-31.066740036010742,-31.066740036010742,-31.066740036010742,nan,nan,nan,nan,metadata,pinhole,1058.5204184867239,108.12424256528021,34567.93212890622,True,1054.8754652371813,120.21477215788363,34793.08343188623,True,1053.1874300485777,120.69789870463313,43304.53125,True
image_3723524820736,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3723524820736_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723524820736_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723524820736_0.json,epnp_label,raw,2081.3925106111315,6.1425024330068405,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3723524820736_0_extrinsic_before_after.jpg,-31.069469451904297,-31.069469451904297,-31.069469451904297,nan,nan,nan,nan,metadata,pinhole,1044.5941108160803,108.24151325999821,33902.122497558565,True,1040.840737598322,120.48965771376382,34123.99206200012,True,1033.3377335616267,120.39680747442779,37155.0625,True
image_3723626527770,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/metadata/sample_3723626527770_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723626527770_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3723626527770_0.json,epnp_label,raw,2003.26985561026,5.33402647622168,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_rear_epnp_hybrid_xyz_new/3723626527770_0_extrinsic_before_after.jpg,-31.069469451904297,-31.069469451904297,-31.069469451904297,nan,nan,nan,nan,metadata,pinhole,1030.1868255824047,106.75772264170983,35044.48318481445,True,1026.5591274393244,118.61125386060351,35265.03970382232,True,1024.7286950639086,122.42967604597271,38354.9296875,True
