method,scene_id,im_id,instance_id,gt_index,score,translation_error_mm,depth_error_mm,rotation_error_deg,center_error_px,gt_bbox_center_error_px,add_mm,pred_z_mm,gt_z_mm,translation_scale_to_mm,pred_bbox_iou,pred_mask_iou,camera_id
finetune,3,930,135,0,0.2578125,25439.12051629293,25420.045125597026,1.9198919370212166,2.5900647605976985,2.236025212988945,25439.906599008595,84030.4375,58610.392374402974,1.0,0.48872180451127817,0.4922374429223744,stereo_left
finetune,3,240,1106,0,0.26953125,1402.688598784641,1398.9421967073395,10.468915879086417,10.262593670803707,156.26932564210895,1434.3331016795162,8969.5029296875,7570.5607329801605,1.0,0.8328536639362408,0.6664265791307511,stereo_left
finetune,3,205,1045,0,0.10546875,25065.286045282253,24962.04331958454,2.2581243049325437,4.776261489117877,6.670006045416521,25065.23638854904,91577.2109375,66615.16761791546,1.0,0.5720317933432687,0.5108569212873206,stereo_left
finetune,3,205,1044,1,0.16015625,3074.9393923668463,3036.0020887260325,11.634379900460152,39.32389987460501,31.45417697773945,3102.635371157655,14688.72265625,11652.720567523967,1.0,0.7581776492994989,0.62669684340474,stereo_left
finetune,1,1310,709,0,0.1953125,5035.320894322401,5034.34551268163,1.035087794246103,3.9069531300681404,1.638021563668312,5034.220643738475,23111.35546875,18077.00995606837,1.0,0.577037037037037,0.5760289634146342,front
finetune,3,115,504,0,0.11328125,16260.086680938093,16209.637121674365,170.40456383264714,3.402146083621151,2.5756792978603955,16797.512512461446,79483.109375,63273.472253325635,1.0,0.598887442300864,0.5969021533811862,stereo_left
finetune,3,115,503,1,0.13671875,6481.595258732663,6477.130767612529,7.7181346332930705,19.010930733804223,15.290036689145394,6477.841018663456,41816.734375,35339.60360738747,1.0,0.5503558780043324,0.5430770058655761,stereo_left
finetune,3,1315,717,0,0.21484375,2744.27034619204,2743.3613871106318,1.2723947467640349,2.705874946791034,4.1329872558271985,2744.139042619975,20381.548828125,17638.18744101437,1.0,0.7338608038089903,0.6942898067069299,stereo_left
finetune,4,195,1028,0,0.16015625,20590.978415356803,20481.009371100634,177.27060374065962,4.2572352652245415,3.1480988666141574,21125.480012328764,76762.4296875,56281.420316399366,1.0,0.5989911727616646,0.5584457289659602,stereo_right
finetune,4,195,1029,1,0.15234375,8043.138507468929,7752.982551363142,12.771366814343692,62.429551629964905,191.54766257572302,8076.890267967755,18665.94921875,10912.966667386858,1.0,0.37685437190938015,0.4190708210454332,stereo_right
finetune,4,780,1911,0,0.18359375,33901.32635752437,33807.446266172934,11.044046551374722,2.060119565168308,3.2620436074731627,33918.28318260269,128791.84375,94984.39748382707,1.0,0.4950343773873186,0.5155986509274874,stereo_right
finetune,2,435,1406,0,0.09375,7129.921571736576,7091.249023475873,14.360206438275338,6.972981595991633,7.005788342539411,7104.993100185214,74023.78125,66932.53222652413,1.0,0.5244215938303342,0.448207171314741,rear
finetune,4,435,1410,0,0.12109375,61154.09927578663,61125.469934100605,72.31484777640594,6.037586297095761,6.850465539846143,61408.969365124336,187779.671875,126654.2019408994,1.0,0.5924899969221299,0.36476043276661513,stereo_right
finetune,3,900,97,0,0.0390625,18981.16974599768,18574.579363497505,23.41241431679221,37.96951924353679,39.07772260843296,18959.269701017387,65024.3828125,46449.803449002495,1.0,0.2869636194029851,0.2760931365913091,stereo_left
finetune,1,880,60,0,0.05078125,18069.083934094666,18001.046541679367,40.65632941923963,3.4976952094406863,2.6418074882745417,18126.544646881186,79899.734375,61898.68783332063,1.0,0.6577777777777778,0.49506578947368424,front
finetune,1,880,59,1,0.05078125,62051.27408790574,61838.64668805635,56.812233222007414,1.1165557128141315,1.5006606885371623,61832.202117276596,240179.515625,178340.86893694365,1.0,0.5988023952095808,0.39805825242718446,front
finetune,1,250,1119,0,0.09765625,26438.808747414863,24431.204765282906,2.7241944079096787,2.199829691851085,2.899280881605084,26434.221169820707,90988.34375,66557.1389847171,1.0,0.503209242618742,0.4560327198364008,front
finetune,1,250,1118,1,0.2421875,894.7231325023528,867.5401050613546,11.32545503069769,6.927726796336531,8.655784708117668,940.1242352401252,8547.5927734375,7680.052668376145,1.0,0.6964972666531687,0.5743932912625471,front
finetune,1,1280,673,0,0.234375,3587.5147974559063,3584.325037751383,2.9213946829508672,5.983853394211856,1.7971691970512604,3587.9815925486237,20372.421875,16788.096837248617,1.0,0.6391881996024689,0.6176007556675063,front
finetune,3,1390,776,0,0.22265625,8070.396395606893,8065.599929886179,0.813132165493781,6.669966724187567,3.3197018538808964,8068.976906412223,34766.890625,26701.29069511382,1.0,0.5918002704268882,0.5626741955333551,stereo_left
finetune,1,1175,507,0,0.2109375,2920.133997932692,2916.6981419471085,1.5236958687274464,6.5405674682302415,2.557246580037529,2923.667805898265,16224.0751953125,13307.377053365391,1.0,0.6524064171122995,0.623888304485034,front
finetune,4,900,99,0,0.0390625,20799.189640567558,20071.85119149751,7.55035610934551,23.777160492542063,23.115356142954433,20786.382780569245,66521.6484375,46449.79724600249,1.0,0.4126632370399683,0.3574136623698904,stereo_right
finetune,1,1390,775,0,0.078125,7162.511120251427,7161.487164636179,179.83688870338693,1.2949040456690406,2.7816019696889014,7752.424911304106,34729.76171875,27568.27455411382,1.0,0.6082603254067585,0.5752461322081576,front
finetune,3,95,216,0,0.06640625,53345.09320449142,53266.47070461245,80.65674160323546,19.247237809868196,19.018822211151253,53550.643021799515,104914.9296875,51648.45898288755,1.0,0.4292254864555513,0.39070442992011617,stereo_left
finetune,3,95,215,1,0.16796875,5589.025232421925,5576.2718066561865,176.06351943991862,14.920248834930746,12.50565318899898,6223.831816259627,44252.703125,38676.43131834381,1.0,0.6670551670551671,0.621990585070612,stereo_left
finetune,3,775,1900,0,0.1796875,29399.514672494686,29360.037702749323,167.4846880343151,6.422612913574836,5.92643723150272,29884.37789487962,124407.1328125,95047.09510975068,1.0,0.5676937441643324,0.5217089267106634,stereo_left
finetune,1,1185,524,0,0.171875,308.74894430065314,254.28665798705788,8.32655866063537,27.712293258194762,12.478186519228977,337.48163229450654,7047.2119140625,6792.925256075442,1.0,0.8563774527542052,0.7699496522808021,front
finetune,4,190,1019,0,0.03515625,30085.14658286959,28934.12940130162,156.85779425795158,249.28384525734972,94.74709372731593,30423.942268233706,39859.37890625,10925.24950494838,1.0,0.4028966425279789,0.42173191567820045,stereo_right
finetune,2,1035,299,0,0.0,245465.09718114062,245238.9222400852,121.68235062210896,0.44954709868683007,0.33318394295801484,245853.51132297545,280437.96875,525676.8909900852,1.0,0.358974358974359,0.32,rear
finetune,4,285,1187,0,0.1796875,4276.447563819303,4199.7770907814665,0.8877167539258176,42.14199316555241,26.642686825343045,4278.004259245765,24338.271484375,20138.494393593533,1.0,0.672091350476533,0.5848642403235125,stereo_right
finetune,4,720,1809,0,0.16796875,18285.362166349918,18282.63796273261,179.68259129290018,2.0122411946973204,1.5822535104362672,18824.007022094414,87516.5703125,69233.93234976739,1.0,0.6366649223792081,0.6096723044397463,stereo_right
finetune,3,1375,766,0,0.234375,6982.054104111922,6981.730267708888,1.8785699448299165,9.680306203340514,5.180793935988968,6981.953032285166,29907.591796875,22925.86152916611,1.0,0.5688371605326623,0.5599968234640125,stereo_left
finetune,1,245,1111,0,0.0703125,11631.393788206064,10175.764780737038,14.226926016353206,2.2197589190476146,2.0141302566093238,11622.976491303278,66185.5,56009.73521926296,1.0,0.4789915966386555,0.4751592356687898,front
finetune,1,245,1110,1,0.17578125,1487.8857213151637,1434.0666874942244,12.962778964972845,48.257093864776046,12.158060004071933,1495.5526339310195,9396.845703125,7962.779015630776,1.0,0.580499854693403,0.5519075431837952,front
finetune,4,790,1929,0,0.10546875,23477.010196969273,23400.973858000332,13.039209130579497,6.623152322784601,5.693856649661424,23477.196804541283,118697.578125,95296.60426699967,1.0,0.5952257394914374,0.5712545676004872,stereo_right
finetune,1,850,21,0,0.1328125,1008.7771793176762,949.0737931499316,29.73268965413835,12.645196285258473,13.887172431745368,1260.4578428037164,33683.71484375,34632.78863689993,1.0,0.46153846153846156,0.36629570747217804,front
finetune,3,15,996,0,0.1953125,2528.368713612098,2524.3547019136568,3.2502717374550145,26.784153533174564,7.772633994780343,2527.1572934651776,16575.921875,14051.567173086343,1.0,0.6771864893786841,0.644607480941246,stereo_left
finetune,3,0,995,0,0.22265625,2816.95404240917,2815.2743655467893,1.2097815546136679,16.318701614950744,8.639455653914165,2815.7074953643864,16421.099609375,13605.82524382821,1.0,0.6541636122504938,0.6298871122587479,stereo_left
finetune,4,1610,948,0,0.14453125,8418.921812032579,8160.282106039669,18.80534821010301,191.65641166636132,263.3597727232364,8450.82346763576,15991.4521484375,7831.170042397831,1.0,0.3190505333777492,0.28680754363881433,stereo_right
finetune,1,270,1155,0,0.046875,202328.7720831756,202212.35022308887,105.15486326183407,3.1341026913230348,3.347658709306106,202344.2123802377,303701.6875,101489.33727691113,1.0,0.4576923076923077,0.3475609756097561,front
finetune,1,270,1154,1,0.15625,5835.654293618827,5766.0758664842615,2.998355532882345,12.660010818430651,7.938256834900932,5834.357557788867,26329.54296875,20563.46710226574,1.0,0.5815544608648057,0.5484758679085521,front
finetune,2,515,1539,0,0.04296875,288338.23501752835,287861.3604082309,114.16429190996799,1.6602101017700706,1.1155699169615791,287977.85469000606,490601.46875,202740.10834176908,1.0,0.6666666666666666,0.5227272727272727,rear
finetune,3,150,972,0,0.0546875,585.5659948792007,300.69375851788936,17.262912862268465,49.064399298710235,51.83995624770032,711.3311106420354,34764.4296875,34463.73592898211,1.0,0.4387081282266779,0.30656463212244145,stereo_left
finetune,3,150,971,1,0.234375,3524.200998892059,3516.580342667541,3.7364627815530924,27.3931144988016,17.625772461106667,3523.9371734466686,16838.333984375,13321.753641707459,1.0,0.5650443848059455,0.5149368625186895,stereo_left
finetune,2,690,1776,0,0.015625,156201.77788280247,148102.66391825792,23.085386131846,1.5194683156449071,1.8318085939005058,156140.51349562936,432259.84375,284157.1798317421,1.0,0.3058823529411765,0.4489795918367347,rear
finetune,2,700,1786,0,0.02734375,38836.454502648216,30039.936893010978,50.181077553604055,6.655607836575141,6.591537323889081,38588.192255982365,255097.34375,225057.40685698902,1.0,0.38181818181818183,0.4462809917355372,rear
finetune,3,1265,655,0,0.1875,7121.692618759911,7119.283012033746,175.79177021624736,18.239838097056282,8.177710986676038,7710.749876706478,25545.76953125,18426.486519216254,1.0,0.4945531668755423,0.4698799150015649,stereo_left
finetune,3,1110,416,0,0.1953125,2268.617602775272,2265.927356660841,7.7311585962764715,39.931450998241104,21.976127209228043,2273.886273033756,15116.515625,12850.58826833916,1.0,0.6477361255379136,0.5908974824253667,stereo_left
finetune,4,40,1416,0,0.19921875,10049.875563468308,9622.220928319297,18.883371060244812,42.23288480085296,141.32587988699052,10091.113802439606,32986.91796875,23364.697040430703,1.0,0.23918773211932431,0.06407909190772611,stereo_right
finetune,4,40,1417,1,0.109375,3845.5846829292636,3828.1343094683652,18.699335405592148,56.71586888622499,39.514674951322,3866.622236238329,21439.822265625,17611.687956156635,1.0,0.7003891050583657,0.6326050798494304,stereo_right
finetune,4,1245,629,0,0.15234375,3635.7899372055663,3615.123155213638,16.502055540671435,42.557029470377636,25.446997226257825,3642.0845247710704,22701.3828125,19086.259657286362,1.0,0.7447510381495711,0.6374109668152405,stereo_right
finetune,3,1285,682,0,0.13671875,3944.7262761759853,3943.1163865823637,8.117721125153558,30.275465417850782,6.523170591709976,3948.1781632115176,18482.05078125,14538.934394667636,1.0,0.5109534353193773,0.5100406098358399,stereo_left
finetune,4,1235,610,0,0.1640625,3167.486369677094,3165.969386738201,11.3797832527113,37.48963966441453,23.067356544063934,3173.5720855731474,23390.51171875,20224.5423320118,1.0,0.6198354341736695,0.587259756609316,stereo_right
finetune,4,1535,886,0,0.21484375,3885.516698247345,3884.51723284716,2.186561159685948,8.254095799967851,6.735252873901204,3885.6579650296435,19648.748046875,15764.23081402784,1.0,0.6174618170366871,0.5939693570579044,stereo_right
finetune,3,285,1184,0,0.21484375,6187.016329157062,6136.981337656467,0.7298951751376848,19.04029894269023,5.262030259741479,6188.138116548007,26275.48828125,20138.506943593533,1.0,0.5897318007662835,0.5615047840977297,stereo_left
finetune,1,710,1790,0,0.03515625,17225.295033454608,16775.961605133198,9.720736511666601,10.206511679332799,10.886665581833398,17233.056212364645,71897.1796875,55121.2180823668,1.0,0.4620431115276476,0.36893203883495146,front
finetune,1,445,1422,0,0.08984375,21951.161765144432,20915.111602840043,56.234097980817616,3.0507204459949024,3.0808190415874255,22131.392011742817,123595.2109375,102680.09933465996,1.0,0.6401384083044983,0.3577023498694517,front
finetune,4,80,4,0,0.17578125,18020.09916314581,17978.516245826344,3.995510564675491,2.000443862032439,1.8373324179090729,18016.538870525263,68219.5703125,50241.054066673656,1.0,0.618,0.5863492500344021,stereo_right
finetune,4,80,5,1,0.08984375,13415.700873987309,13382.172968998137,176.94989917239786,18.821847033419132,15.808426895579867,13962.10932569735,52613.96875,39231.79578100186,1.0,0.5030070318282753,0.4877063700134628,stereo_right
finetune,2,565,1605,0,0.1015625,38429.56957541806,36070.94930792223,120.05108404201312,2.7426747964953444,2.857992922637583,38261.10692696176,165634.375,129563.42569207777,1.0,0.421455938697318,0.4935064935064935,rear
finetune,1,765,1877,0,0.05859375,94675.25251377543,94566.53851290254,82.71484213470904,1.2961730225636297,1.498968889787002,94857.46134851653,190498.453125,95931.91461209746,1.0,0.7197231833910035,0.45544554455445546,front
finetune,1,870,40,0,0.109375,19123.748595936042,19100.747838450523,1.82556357295072,1.028962376323181,0.9523507039646506,19122.287582998426,77727.234375,58626.48653654948,1.0,0.5509641873278237,0.5739130434782609,front
finetune,1,870,41,1,0.046875,101837.23379944713,101435.47507745831,42.7437323808954,0.3460465731977616,0.4362918683824113,101733.01515158989,369224.75,267789.2749225417,1.0,0.7428571428571429,0.6136363636363636,front
finetune,4,1350,750,0,0.015625,4755.339508899409,4720.12102632848,41.28481630975249,846.2188035223979,163.40559405042447,4796.313570281243,11342.212890625,6622.09186429652,1.0,0.17616628420591862,0.21932038265156406,stereo_right
finetune,1,930,133,0,0.2109375,22588.955962747175,22571.45038959702,1.914806073974232,0.5981977542413045,0.9917510666325683,22589.75024492779,82048.84375,59477.39336040298,1.0,0.5227272727272727,0.5077605321507761,front
finetune,1,1365,757,0,0.234375,2201.416814840289,2199.0745028087877,5.879313316334115,3.4760898289442257,1.1304308361212954,2204.112883471848,18701.365234375,16502.290731566212,1.0,0.7880133185349611,0.7558649916754957,front
finetune,3,495,1502,0,0.03125,156850.6317753653,156779.57962912053,107.43687243599108,22.537821538075026,22.49473958949866,157231.351225767,290027.65625,133248.07662087947,1.0,0.28507795100222716,0.3456521739130435,stereo_left
finetune,4,1120,431,0,0.234375,3253.178820089014,3252.2952079729803,5.242790321426215,29.360827120800305,7.498379169450154,3248.553683520995,19033.982421875,15781.68721390202,1.0,0.6252771618625277,0.6151019534023918,stereo_right
finetune,1,425,1384,0,0.05859375,37449.00033087773,37432.346394200926,63.15890346079721,10.793636313522631,10.754613728332172,37646.09480389025,171040.28125,133607.93485579907,1.0,0.28169014084507044,0.26900584795321636,front
finetune,2,795,1934,0,0.0,191702.19010991175,183685.5934970192,158.1353491516604,0.09893716524333789,0.15007262944057148,191206.66093113128,630985.375,447299.7815029808,1.0,0.75,0.625,rear
finetune,1,1190,534,0,0.14453125,150.09661234403939,8.074161375654512,164.9851052576925,23.609007803876974,6.729357946646395,2646.346279543059,6428.8779296875,6420.8037683118455,1.0,0.5851507783866168,0.5166855439642325,front
finetune,3,1150,471,0,0.15234375,5212.902380225721,5203.2000920256,0.8593401567101844,18.968910499543824,6.910036691239842,5212.280844762123,23175.564453125,17972.3643610994,1.0,0.6026634533480149,0.5730636925972203,stereo_left
finetune,1,510,1527,0,0.0546875,60661.29283360281,60515.83064954328,118.91141643692809,3.351384326860218,3.026130062072501,60995.78725125131,183854.6875,123338.85685045672,1.0,0.5797101449275363,0.5093167701863354,front
finetune,1,385,1329,0,0.0703125,7215.899314087995,5259.41305166189,13.974832635072195,3.358681725041371,3.1023887396788186,7200.819230842262,71600.828125,76860.24117666189,1.0,0.8806306306306306,0.6421514818880352,front
finetune,3,305,1215,0,0.15625,1613.7678049941785,1609.7688108552811,5.953991331772916,28.06408909127795,55.47283958795123,1626.9504474235196,13035.60546875,11425.836657894719,1.0,0.8577650805545148,0.7269131365156414,stereo_left
finetune,3,1355,752,0,0.125,2537.6357223704085,2431.234197607653,14.766918895084821,38.697375813334226,222.12439329843383,2571.2924952155886,11474.599609375,9043.365411767347,1.0,0.5774483027701912,0.5186090762996776,stereo_left
finetune,1,15,966,0,0.16015625,3488.3831943443956,3485.9178076636563,3.1399233542875638,7.973562871741414,2.1709040162527105,3487.348842753271,18404.49609375,14918.578286086344,1.0,0.6199770378874856,0.6027951452739978,front
finetune,1,15,967,1,0.046875,1571.3034567263337,1272.2525067884008,74.6865527391252,37.4580361168458,62.32782019821569,2234.9169291675335,8560.2724609375,7288.019954149099,1.0,0.564495975763837,0.3827268073240603,front
finetune,4,925,131,0,0.140625,16009.562524157685,15878.051569189578,12.027569794091939,10.032232539983635,8.936018339495808,16014.236904727846,72333.65625,56455.60468081042,1.0,0.6610576923076923,0.6040228159711798,stereo_right
finetune,3,750,1853,0,0.16015625,20516.76334404225,20511.493531150656,4.235226226248185,2.435023004635562,1.565673139110096,20508.370842054897,110148.1328125,89636.63928134934,1.0,0.6065359477124183,0.6098159509202454,stereo_left
finetune,3,1220,580,0,0.2109375,4578.889128612994,4576.128720233573,8.106405679832982,20.645314632414053,5.8918956759092405,4578.066965555963,21814.3359375,17238.207217266427,1.0,0.5556471841390922,0.5327021271136427,stereo_left
finetune,4,120,596,0,0.13671875,12139.171600970125,12095.0121269331,169.70455863749896,6.196091742030074,8.017203299263878,12689.721015725832,78546.0625,66451.0503730669,1.0,0.7147985640207419,0.6902313624678663,stereo_right
finetune,4,120,595,1,0.1875,8454.160246681811,8447.639984969046,7.912201877728066,13.905141142805096,10.715349155368854,8453.847670806921,40643.75,32196.110015030954,1.0,0.5718639062549087,0.5444629673731841,stereo_right
finetune,3,710,1793,0,0.0859375,14827.180216155068,14403.0524706332,9.72418225657863,35.448216438513995,37.85093138108827,14834.542163264794,68657.265625,54254.2131543668,1.0,0.4840452351797162,0.40401686640035506,stereo_left
finetune,1,280,1173,0,0.078125,18395.43660876417,18126.75849387952,3.1457552919531953,1.1449629745293874,1.4478031809080671,18389.488377717877,121020.6796875,102893.92119362048,1.0,0.6818181818181818,0.5714285714285714,front
finetune,1,280,1172,1,0.328125,6438.788451095142,6393.171983807704,1.7174938790612888,4.429574253927,1.8076310536991018,6440.230090666803,27472.466796875,21079.294813067296,1.0,0.6125773867709352,0.6006445215666832,front
finetune,4,795,1938,0,0.0546875,146916.8185990201,145837.67604259716,119.08946410853757,9.243816992067865,8.655330213397962,146951.82544240166,240916.875,95079.19895740286,1.0,0.46618705035971225,0.46113989637305697,stereo_right
finetune,4,280,1179,0,0.03515625,25679.098673015007,25318.09019837952,61.37164489831672,8.60334118895682,24.30988652703138,25741.043026482697,127345.0,102026.90980162048,1.0,0.49829351535836175,0.45808695652173914,stereo_right
finetune,4,280,1178,1,0.21484375,3923.101237389623,3880.8825945577046,1.7026624319085033,20.14543422603508,12.649423286271947,3924.770191776977,24093.166015625,20212.283421067295,1.0,0.7432432432432432,0.6411461518301739,stereo_right
finetune,1,950,164,0,0.12109375,11297.111889485419,11104.896042770939,11.591279471065512,1.7506176476967898,1.8901086551620834,11287.237842050072,60088.140625,48983.24458222906,1.0,0.516297262059974,0.4751082251082251,front
finetune,1,1410,789,0,0.09765625,9645.077302186424,9643.741636843682,178.28680972791872,1.5447858320395522,1.2108646625743698,10208.332431943882,48203.68359375,38559.94195690632,1.0,0.6213235294117647,0.6024551463644948,front
finetune,3,1160,485,0,0.19140625,4759.061250993097,4757.042286793214,0.7019578246886836,8.28995768412556,6.297032439049117,4759.237593273734,22679.40625,17922.363963206786,1.0,0.6071280563613759,0.5849608015957694,stereo_left
finetune,1,525,1554,0,0.09375,12287.170805736436,12253.58102248126,94.47332827974748,4.756795435929463,5.726480259454844,12636.201584507691,93022.0703125,80768.48929001874,1.0,0.6687898089171974,0.42424242424242425,front
finetune,4,1035,303,0,0.171875,11942.804970294437,11543.383684653323,24.20328332334307,53.400334876310595,64.46227944122936,11971.295660963273,44719.63671875,33176.25303409668,1.0,0.47563765051141516,0.3050003001380635,stereo_right
finetune,4,220,1077,0,0.21484375,2872.3367108424254,2851.5417178697317,6.853136277034397,16.488988693200454,26.177498667205708,2879.9348906169903,13847.3671875,10995.825469630268,1.0,0.6776189682473539,0.6010143534982318,stereo_right
finetune,4,1300,704,0,0.16015625,4436.187103837947,4435.368928733114,7.366006859357676,24.328718347120237,5.718345520598035,4439.725591653129,20341.83984375,15906.470915016886,1.0,0.5518107322231034,0.5225354285588345,stereo_right
finetune,1,1630,964,0,0.21875,4216.1319082417995,4216.097215303627,6.89492155386412,5.753027309969898,2.950334114155283,4216.856737692241,21905.375,17689.277784696373,1.0,0.5741626794258373,0.5513925729442971,front
finetune,3,820,1982,0,0.0546875,9625.708046066778,9254.468737108335,8.249156768129149,24.176629298903464,24.610734568245118,9613.279195181147,60367.87109375,51113.402356641665,1.0,0.49206952227182066,0.3358843537414966,stereo_left
finetune,3,145,938,0,0.02734375,105789.02955035886,104037.74228298618,107.5901909273025,49.83041998333552,39.8026570132996,105737.71614742157,146058.375,42020.63271701382,1.0,0.222560828133314,0.1884733905221954,stereo_left
finetune,3,145,937,1,0.3359375,4096.141031475907,4079.4112556887376,4.826576242668781,3.871492156674711,5.6382723923592275,4097.392886640828,20890.185546875,16810.774291186262,1.0,0.6956986326179481,0.6536074835602482,stereo_left
finetune,4,1320,722,0,0.23046875,4419.733452201679,4416.872677019677,2.057008619356748,18.68065441536154,7.2548814226596665,4417.288194278213,21013.81640625,16596.943729230323,1.0,0.5988611872389112,0.5717957080425282,stereo_right
finetune,3,785,1917,0,0.06640625,28059.01803119331,27953.502593960584,168.71870892704888,5.925175560024722,7.002899938603967,28590.41458928187,123192.34375,95238.84115603942,1.0,0.5734173890202259,0.5287356321839081,stereo_left
finetune,3,1070,351,0,0.31640625,6017.648574653122,6017.337526226911,1.897980303495706,1.209926175681027,2.3934821981807675,6019.148884232382,33786.4765625,27769.13903627309,1.0,0.6628782873001189,0.6373439048562933,stereo_left
finetune,1,1235,603,0,0.1328125,5544.956585459972,5512.940291488205,9.232530447737673,10.558509012954502,14.633784020995156,5520.330745773375,26604.5078125,21091.567521011795,1.0,0.686089454247025,0.5538965023522193,front
finetune,1,85,29,0,0.10546875,47109.711874902765,47013.95365182137,124.43906901870494,3.8420130066813236,3.48270728994783,47582.33416162835,98683.59375,51669.64009817863,1.0,0.45751633986928103,0.5168711656441718,front
finetune,1,85,30,1,0.078125,10849.943056582042,10847.021418279073,22.706637286397918,14.044364948721547,15.219945976973227,10887.477794394385,50884.90234375,40037.88092547093,1.0,0.5194805194805194,0.4520547945205479,front
finetune,1,1240,612,0,0.19140625,5497.919206846501,5457.192963457423,10.20436337974467,10.511257332287089,14.135533510855852,5469.723298553077,26969.98046875,21512.787505292577,1.0,0.6858921161825726,0.5225965488907148,front
finetune,4,330,1260,0,0.13671875,134763.7362256892,132968.12794856456,149.6766796773864,2.7595411569830963,3.451824424207027,135033.6399993276,298616.875,165648.74705143544,1.0,0.6890625,0.5742574257425742,stereo_right
finetune,3,1405,787,0,0.1953125,10487.649179220649,10484.914171522054,2.525556696619157,4.724721597942618,3.190924516909801,10482.63044525789,45870.43359375,35385.519422227946,1.0,0.5857638442759862,0.5805963272559731,stereo_left
finetune,4,345,1283,0,0.06640625,266870.2711665284,266637.56419187377,107.07848811501553,5.266550547984031,4.844753106782591,266869.52506714297,436552.09375,169914.52955812623,1.0,0.5411655874190564,0.5094066570188133,stereo_right
finetune,4,145,961,0,0.0703125,8897.202492768818,8709.646570486177,3.045352462916777,28.24803235478471,30.660889644223772,8898.700035417107,50730.2734375,42020.62686701382,1.0,0.6370949207078832,0.41318154583582983,stereo_right
finetune,4,145,960,1,0.3203125,4337.016811046755,4329.665152563739,4.812117304145665,10.411971707898532,6.422931474771774,4337.574486272734,21140.43359375,16810.76844118626,1.0,0.6444836184613136,0.6152878516179108,stereo_right
finetune,1,1255,638,0,0.109375,5455.690138328556,5453.731079181227,10.099332264437509,13.549479086131978,8.571237194625601,5454.2905754097965,25074.208984375,19620.477905193773,1.0,0.48507462686567165,0.4794014768752429,front
finetune,1,1490,844,0,0.078125,2950.458147192362,2765.1881978416313,2.188041852332354,20.431200310526055,29.17775145435171,2946.955940637213,16879.146484375,14113.958286533369,1.0,0.6149181322013342,0.46652983896431954,front
finetune,2,1245,625,0,0.015625,645345.2957474517,486508.3964467501,150.18332329594776,2.472134022467271,2.4030956262271026,645011.9822756656,1007826.125,521317.7285532499,1.0,0.0,0.0,rear
finetune,4,155,983,0,0.11328125,1917.7750937408332,1898.8457985483528,10.325482969954747,91.53101361193919,11.996321702577681,1919.7943531956203,11726.76953125,9827.923732701647,1.0,0.5648796953082644,0.5425105681637945,stereo_right
finetune,1,1620,954,0,0.21484375,1481.5826816980332,1468.7069545076956,6.710505027115557,22.552349869362782,7.425954258569426,1483.3963703093305,10720.861328125,9252.154373617304,1.0,0.6927215189873418,0.6500624609618988,front
finetune,3,935,144,0,0.2578125,14123.7983191198,14115.398424325045,2.941722550275742,0.9898966929229202,0.4252641504686497,14124.763508269643,72154.0625,58038.664075674955,1.0,0.665244191559981,0.6348012889366272,stereo_left
finetune,4,15,1024,0,0.22265625,3325.894379965558,3325.6324770386564,3.2000812350880827,22.6895959866353,8.735397556092458,3325.218248944434,17377.205078125,14051.572601086344,1.0,0.6224484848484848,0.6001167594754805,stereo_right
finetune,4,630,1687,0,0.1015625,49012.5516803131,47308.109684526426,37.789817147098155,39.379977822802495,19.88218606788843,48952.45599851453,132052.546875,84744.43719047357,1.0,0.466484268125855,0.3752212389380531,stereo_right
finetune,1,750,1847,0,0.08203125,112599.7749798929,112582.89895265066,169.44191488305313,5.781335473693235,4.759253142920317,113095.67171878101,203086.53125,90503.63229734934,1.0,0.4666666666666667,0.37799043062200954,front
finetune,1,470,1452,0,0.09765625,137647.85204143566,133657.09186991985,158.7558035776698,2.0996753730533997,1.8345896389150365,138142.403292778,257643.140625,123986.04875508013,1.0,0.3684210526315789,0.3064516129032258,front
finetune,1,640,1695,0,0.08984375,11852.498137997572,9953.978493330753,25.996632326198085,1.0922690507621442,1.4315523209268468,11827.16962363849,83065.609375,73111.63088166925,1.0,0.4547325102880658,0.4656084656084656,front
finetune,2,775,1898,0,0.015625,28299.072378311743,27504.250899849634,19.811338037067905,4.1493094217633155,3.8395678527377997,28205.545439331996,400007.40625,372503.15535015037,1.0,0.2571428571428571,0.125,rear
finetune,4,1400,785,0,0.20703125,7108.402851053621,7107.3761922462145,1.6743016510078799,3.8728754325539683,2.6211593202387644,7107.890318369532,39590.01953125,32482.643339003786,1.0,0.6499780412823891,0.6322730799069046,stereo_right
finetune,1,1085,370,0,0.265625,3005.161683905827,3004.9921957727493,0.5748629763479717,1.353796468722311,1.032417376010728,3005.443212882674,21536.89453125,18531.90233547725,1.0,0.7168803418803419,0.6942165299179508,front
finetune,3,955,176,0,0.078125,11838.059580048299,11626.642668569599,11.566544611957553,7.164818987037676,5.738195689502792,11827.034007765518,55459.93359375,43833.2909251804,1.0,0.4670813235169671,0.4735992959812262,stereo_left
finetune,4,160,990,0,0.1328125,752.1766979048856,732.4674876843692,18.410300151954388,116.96703463056593,52.36383693337304,836.414646871567,8263.9833984375,7531.515910753131,1.0,0.7270089048722256,0.5578332804834829,stereo_right
