scene_id,im_id,gt_index,camera_id,model_count,best_score_model,best_score,best_translation_error_mm_model,best_translation_error_mm,best_depth_error_mm_model,best_depth_error_mm,best_rotation_error_deg_model,best_rotation_error_deg,best_center_error_px_model,best_center_error_px,best_gt_bbox_center_error_px_model,best_gt_bbox_center_error_px,best_add_mm_model,best_add_mm,best_pred_bbox_iou_model,best_pred_bbox_iou,best_pred_mask_iou_model,best_pred_mask_iou
3,245,0,stereo_left,4,finetune3,0.26953125,finetune3,165.57917816892217,finetune3,73.26627446297425,finetune2,2.9029100975920445,original,29.80548111132824,finetune,121.98665050935115,finetune3,182.92955232387547,original,0.9442361114207619,original,0.7930440030594197
3,250,0,stereo_left,4,finetune3,0.40625,finetune3,479.69237926193887,finetune3,465.6549368426049,finetune2,11.306020806439538,finetune3,19.9239194534936,finetune,87.94091965553713,finetune3,553.6887255963657,finetune2,0.8174294882621179,finetune2,0.6751834453841121
3,255,0,stereo_left,4,finetune3,0.38671875,finetune3,993.8099084515677,finetune3,946.0584685192171,finetune3,7.7183958802301245,original,24.554827422566344,original,17.13630563884952,finetune3,1017.5213466820477,finetune3,0.8909020456701541,finetune3,0.6867450310688713
3,260,0,stereo_left,4,finetune3,0.3203125,finetune2,1304.940359327696,finetune2,1283.3962348781988,finetune,6.942114842505911,original,7.5345073687132365,finetune,13.065768097307158,finetune2,1319.4029919869158,finetune2,0.8228919742634608,finetune2,0.722593588594357
3,265,0,stereo_left,4,finetune3,0.3359375,finetune2,15730.931883013465,finetune2,15730.173778197262,finetune2,1.9105493050232258,finetune2,0.5631853498938146,finetune,0.9427903665163663,finetune2,15732.01142076059,finetune2,0.6854764107308048,finetune2,0.6822296331586469
3,265,1,stereo_left,4,original,0.2890625,finetune3,673.6311771180742,finetune3,620.8013638191223,finetune3,2.656127876738085,finetune,25.129664384372006,original,15.380448253676416,finetune3,681.8886389350461,finetune,0.7957992998833139,finetune,0.668605110122885
3,270,0,stereo_left,4,finetune3,0.31640625,finetune3,15011.374796683831,finetune3,14998.21692258888,finetune3,1.87364252664208,original,2.138752598016637,original,2.255829843082374,finetune3,15012.176926012007,finetune3,0.6926461345065996,finetune3,0.595002357378595
3,270,1,stereo_left,4,finetune,0.20703125,finetune3,393.9972506624402,finetune3,336.66326910926,finetune2,2.8812218805912275,finetune2,18.95426156750301,finetune2,8.49420324327573,finetune2,856.2106480689239,finetune2,0.8559217743858812,finetune2,0.8010260954068654
3,275,0,stereo_left,4,finetune3,0.28515625,finetune3,2637.011535668892,finetune3,2618.0245383061556,finetune,1.264520917624595,finetune2,10.407285138819653,finetune2,5.897516016443697,finetune3,2637.10233512109,finetune3,0.7237156188899685,finetune2,0.6307968887584385
3,280,0,stereo_left,4,finetune3,0.1640625,original,21443.52793556261,original,21092.004892379526,finetune3,3.121583030832764,finetune3,3.05073080755539,finetune3,3.534744890090907,original,21439.25576957497,original,0.6766050486980719,original,0.5444297082228117
3,280,1,stereo_left,4,finetune3,0.28125,finetune3,2642.9109381617827,finetune3,2608.0570541827037,finetune,1.666320463110525,finetune2,10.370576085148214,finetune2,6.754933993678689,finetune3,2645.436095628027,finetune2,0.765828677839851,finetune2,0.6589662250419854
3,285,0,stereo_left,4,finetune3,0.26171875,finetune3,1622.734361631927,finetune3,1591.022353281467,finetune,0.7298951751376848,finetune,19.04029894269023,finetune,5.262030259741479,finetune3,1624.4678742190772,finetune3,0.7695060606732111,finetune3,0.664121163810283
3,290,0,stereo_left,4,finetune3,0.375,finetune2,2220.150598272214,finetune2,2217.370454063177,finetune2,7.896691228854973,original,15.949626272415982,finetune,8.494090264813414,finetune2,2226.0960002525726,finetune2,0.7653659483595419,finetune2,0.6551135276920135
3,295,0,stereo_left,4,finetune3,0.3125,finetune2,219.15874142059283,finetune2,167.47479099479096,finetune2,5.992146668889321,original,29.97919538558181,finetune,8.72964930357139,finetune2,238.85796452568317,finetune2,0.7936542669584246,finetune2,0.7225468429217721
3,300,0,stereo_left,4,finetune3,0.22265625,original,1565.4439446114593,original,1556.337851383747,finetune2,5.429424909267103,original,17.155846245104094,finetune2,0.558057390328924,original,1577.4600718943902,original,0.8663735423437201,original,0.6912055568636685
3,305,0,stereo_left,4,finetune3,0.24609375,original,718.4160716068325,original,717.8957639802811,finetune2,5.940897369323443,original,3.9823908549156175,finetune2,40.85001470852786,original,739.8672606604189,original,0.8903789748319498,original,0.7345823575331772
3,310,0,stereo_left,4,finetune3,0.24609375,finetune2,1727.7568786508077,finetune2,1664.3071735476842,finetune3,7.087275232184721,finetune2,1.1248955181957363,finetune2,0.7196577446900321,finetune2,2709.3729633541543,finetune2,0.7860161352285824,finetune2,0.7153558052434457
3,310,1,stereo_left,4,finetune3,0.31640625,finetune2,136.35426889186567,finetune2,125.34187832665702,finetune,6.062386616858751,finetune2,19.87317468525573,finetune,11.646119395995518,finetune2,188.8171045703384,finetune2,0.8275311163751047,finetune2,0.7623312575094826
3,315,0,stereo_left,4,finetune3,0.375,finetune3,325.1738644762487,finetune3,274.3923602600971,finetune2,0.5636270914186134,finetune,55.11956452792115,original,41.64536269680255,finetune3,329.26609674422843,original,0.8386026722708121,original,0.6397269104015543
3,320,0,stereo_left,4,finetune3,0.2421875,original,37526.5033594419,original,37404.53888150165,finetune,3.0061149849652002,finetune,1.0876458721759774,finetune,1.4676203999902921,original,37527.55582766939,original,0.7266483516483516,original,0.6456361724500526
3,320,1,stereo_left,4,finetune3,0.33984375,original,110.25360046822415,original,105.2219021525425,finetune2,4.5228724973899785,original,21.18493212389272,finetune,31.371220552928015,original,165.2720879960362,finetune2,0.8665685940148534,finetune2,0.6874158203757069
3,325,0,stereo_left,4,finetune3,0.15625,finetune,24766.780045200496,finetune,24738.44224228215,finetune3,4.732596243049257,original,1.8572847453617627,original,2.270727116632582,finetune,24811.63513796545,finetune3,0.7596626844694307,finetune3,0.6281908990011099
3,330,0,stereo_left,4,finetune3,0.21484375,original,4923.36666329177,original,4858.528974435438,finetune,110.74912908944141,finetune3,1.1433367547013704,finetune3,1.3030100627180408,original,4596.557691551536,finetune3,0.8706624605678234,finetune3,0.8167281672816729
3,335,0,stereo_left,4,finetune3,0.15625,finetune,59689.61511150615,finetune,58937.55539459182,finetune,38.818382068863755,finetune3,1.8861916568871417,finetune3,1.8155781928817134,finetune,59741.23957251778,original,0.5253549695740365,finetune,0.4508108108108108
3,340,0,stereo_left,4,finetune3,0.24609375,finetune3,40304.467357484384,finetune3,40098.565869502374,finetune,31.68549069994959,finetune3,0.6349446247133818,finetune3,0.6014041878906408,finetune3,40828.28905074227,finetune3,0.7276507276507277,finetune3,0.7234726688102894
3,345,0,stereo_left,4,finetune3,0.16796875,finetune3,24993.82938540193,finetune3,24968.140928873763,finetune3,1.3313188484669014,finetune3,2.7123837163864253,finetune3,2.8703770635777546,finetune3,24993.183447598134,finetune3,0.7551594746716698,finetune3,0.6633802816901408
3,350,0,stereo_left,4,finetune3,0.16015625,finetune3,51439.186356523984,finetune3,51427.38685165791,finetune3,13.991673528954259,finetune,4.127169717077037,finetune,5.070864780095872,finetune3,51459.64468127655,original,0.5897435897435898,finetune,0.4585987261146497
3,355,0,stereo_left,4,finetune3,0.1328125,original,1969.994710151168,original,1894.7619298314385,finetune,4.8193222255448385,finetune2,7.930571470709113,finetune2,8.292464419981178,original,1963.147258243091,finetune,0.6902465166130761,finetune,0.47543859649122805
3,360,0,stereo_left,4,finetune3,0.10546875,finetune3,10764.326849675952,finetune3,10654.22998404679,finetune3,21.775916103992472,finetune2,9.644638200731828,finetune2,10.276458894452484,finetune3,10831.855302952357,finetune2,0.6761821747657442,finetune,0.5033475349969568
3,405,0,stereo_left,4,finetune3,0.1640625,finetune3,19096.288156351,finetune3,18689.065789748012,original,12.507018585038018,finetune3,1.0800634432040956,finetune3,1.2145489782202317,finetune3,19622.975429287635,finetune3,0.7512755102040817,finetune3,0.7035490605427975
3,410,0,stereo_left,4,finetune3,0.23828125,finetune2,30608.333582607487,finetune2,30602.650919990716,original,179.77907306782055,finetune3,0.7611711035912744,original,0.19234901857552794,finetune2,31133.745212134163,original,0.6740362811791383,original,0.6546961325966851
3,415,0,stereo_left,4,finetune3,0.21875,finetune2,19140.98548144581,finetune2,19137.12280734867,original,179.03304574321334,finetune,0.3547870773916398,finetune,0.44694555850201,finetune2,19679.403779698765,finetune2,0.6985994397759103,finetune2,0.7065602836879432
3,420,0,stereo_left,4,finetune3,0.21875,finetune3,27395.45130680332,finetune3,27395.109878671676,original,178.4228367065171,finetune,0.327701853477322,finetune,0.5046095211764641,finetune3,27928.50577798171,original,0.6823529411764706,finetune3,0.6385321100917432
3,425,0,stereo_left,4,finetune3,0.2265625,finetune3,30191.196978656903,finetune3,30186.829994200933,original,64.57361432712675,finetune3,0.3677803802422297,finetune3,0.9076790023709271,finetune3,30720.74599222288,finetune3,0.6320528211284514,finetune3,0.6352380952380953
3,430,0,stereo_left,4,finetune3,0.23828125,finetune2,19909.97111199519,finetune2,19903.67970812251,original,179.30930154352177,finetune3,0.5994889923540002,finetune,1.0620651393492861,finetune2,20451.250158633335,finetune2,0.7125714285714285,finetune3,0.6921692169216922
3,435,0,stereo_left,4,finetune3,0.17578125,finetune,2719.774151054419,finetune,2692.5839303994144,finetune3,146.4354440166718,finetune2,1.6668279054782453,finetune2,2.126324875270316,finetune,2995.7534102743266,finetune2,0.7155992390615092,finetune2,0.5991882293252156
3,440,0,stereo_left,4,finetune3,0.12890625,finetune2,28895.232603759403,finetune2,28662.71414579281,finetune2,29.165796220298873,finetune3,0.7417604938356136,finetune3,2.0857883245894606,finetune2,28913.601057137465,original,0.8587962962962963,finetune3,0.6457142857142857
3,465,0,stereo_left,4,finetune3,0.1796875,finetune3,6328.662842374506,finetune3,6126.407275230929,finetune,41.1228438776027,finetune3,1.4362228771705405,finetune,2.4509569893047383,finetune3,5960.144290174645,finetune3,0.8652597402597403,finetune3,0.7640091116173121
3,470,0,stereo_left,4,finetune3,0.24609375,finetune3,1232.8257524920252,finetune3,1190.1304540801357,original,158.7328961169041,finetune3,0.8427558123014416,finetune2,0.20071740670183844,finetune3,2626.798017540767,finetune3,0.8149243918474688,finetune3,0.738593666129898
3,475,0,stereo_left,4,finetune3,0.26171875,finetune3,9230.810585726169,finetune3,9101.385863920645,finetune,165.868674946096,finetune2,1.4715595236754877,finetune3,2.033691747092173,finetune3,9790.514295727482,finetune2,0.9280266920877026,finetune2,0.7995626822157434
3,480,0,stereo_left,4,original,0.35546875,finetune2,12596.056964886317,finetune2,12539.195679566212,original,8.875772780894849,original,0.5766065801239271,original,0.7953451368518942,finetune2,12604.407256320595,finetune2,0.8448637316561844,finetune2,0.7756255044390638
3,485,0,stereo_left,4,original,0.18359375,finetune2,17023.757802775443,finetune2,16992.4937020402,original,6.574856438363495,finetune2,1.9540254151598861,finetune,1.0252799942952318,finetune2,17035.017328554302,finetune2,0.7899159663865546,finetune2,0.7636203866432337
3,490,0,stereo_left,4,finetune,0.25390625,finetune3,27631.135480615074,finetune3,27598.36627042669,finetune3,3.6806921431208197,finetune,1.5515753835550536,finetune,0.9612885395487616,finetune3,27643.363563773906,finetune3,0.7034313725490197,finetune3,0.6993339676498572
3,495,0,stereo_left,4,finetune3,0.07421875,original,37095.60754975184,original,37070.61087912053,finetune3,47.680769069018865,finetune3,9.88509430189423,finetune3,9.875264403933246,original,37329.42051926949,finetune3,0.5273579989577906,finetune3,0.44340425531914895
3,500,0,stereo_left,4,finetune3,0.21484375,finetune2,36359.557195676636,finetune2,36353.77017118383,finetune,9.1988881914123,finetune3,2.259130329658607,finetune3,2.3653878193520717,finetune2,36371.12536599083,finetune2,0.715472481827622,finetune2,0.6411092985318108
3,505,0,stereo_left,4,finetune3,0.12109375,finetune3,49824.34470674417,finetune3,49709.29859940223,finetune3,16.709943740495245,original,6.7070878226525945,original,6.514722941942778,finetune3,49856.48203258276,original,0.5706447187928669,original,0.5614035087719298
3,510,0,stereo_left,4,finetune3,0.1640625,finetune2,45986.537423033966,finetune2,45832.28648354327,finetune2,72.08194032005096,finetune3,3.6109160703145493,finetune3,3.0458341523610204,finetune2,46252.11309107681,finetune3,0.8527918781725888,finetune3,0.660659114315139
3,515,0,stereo_left,4,original,0.1328125,finetune3,28640.03422512971,finetune3,28214.96758797049,finetune3,34.36342105598993,finetune3,1.0100192603654488,finetune3,0.057917944453074646,finetune3,28721.352231333625,finetune3,0.5213903743315508,finetune3,0.502209722780233
3,520,0,stereo_left,4,finetune3,0.0625,finetune2,15106.494607439534,finetune2,15087.241051122372,finetune3,43.319765247397925,original,31.289309995912532,finetune3,32.72636653026587,finetune2,15265.86184184796,finetune2,0.4498800319914689,finetune2,0.34147997284453496
3,525,0,stereo_left,4,finetune3,0.1328125,finetune,1716.504495728649,finetune,1686.4643289812666,finetune3,3.957797665208967,finetune2,11.34016503274275,finetune2,14.459546767275599,finetune,1734.6473118290135,finetune,0.6325528700906344,finetune,0.4624078624078624
3,530,0,stereo_left,4,finetune3,0.109375,original,402.806015346572,original,332.1659256978892,original,52.88245404949499,finetune2,13.056558386052027,finetune2,14.101584201376529,original,1184.0545520994358,finetune2,0.7046563192904657,finetune2,0.6289551969710628
3,550,0,stereo_left,4,finetune3,0.1171875,finetune,1097.0225362741696,finetune,1046.7986618963769,finetune2,21.335714530587918,original,14.055924967991587,finetune,6.991562523669838,finetune2,1299.1259329677052,original,0.883110906580764,original,0.7193492924216374
3,570,0,stereo_left,4,finetune3,0.21875,finetune3,12780.934319722912,finetune3,12364.341345595341,finetune,24.022949325533645,finetune3,4.822686891609601,finetune3,3.7070371445815025,finetune3,13319.258290303767,finetune3,0.7373241740268237,finetune3,0.6980920314253648
3,575,0,stereo_left,4,finetune3,0.14453125,finetune3,12460.30356604554,finetune3,12433.711415699116,finetune3,10.086063412371939,original,9.518705876241114,original,12.04711036530502,finetune3,12469.617015599319,original,0.6845168800931315,original,0.47291835084882783
3,580,0,stereo_left,4,finetune3,0.15234375,finetune3,6101.870513823702,finetune3,5795.470823648997,finetune3,13.270388459554093,finetune,8.528024422376344,finetune,12.824024794863359,finetune3,6088.54784935456,finetune,0.5106457650912494,finetune,0.4169851380042463
3,615,0,stereo_left,4,finetune3,0.23046875,finetune2,30809.744661506385,finetune2,30309.827615939634,finetune,20.39295061263254,original,3.7762703078144098,original,3.904620855293696,finetune2,30825.729826142346,original,0.689383272317657,finetune2,0.6413793103448275
3,620,0,stereo_left,4,finetune3,0.19921875,original,22341.11743973415,original,22313.195414372472,finetune2,1.6804108912070115,original,1.727210958317903,finetune3,1.5417550711963823,original,22335.734932981457,original,0.7159365761891965,original,0.5498687664041995
3,625,0,stereo_left,4,finetune3,0.15625,original,9151.399740629051,original,8896.621537828338,finetune,6.279641117824596,finetune,3.072792197976522,original,2.4131281941130025,original,9135.70564640847,original,0.6779534606205251,original,0.5544084821428571
3,630,0,stereo_left,4,finetune3,0.18359375,finetune3,37860.331511445576,finetune3,36579.514833526424,original,32.672524757543364,finetune3,32.8508031264468,finetune3,21.588040369704686,finetune3,37801.37468860781,original,0.47368421052631576,finetune2,0.3861464968152866
3,650,0,stereo_left,4,finetune3,0.234375,finetune2,27468.848074820704,finetune2,26491.494752744416,original,7.148734824723152,finetune2,0.8177775917022017,finetune2,2.34405596170764,finetune2,27464.158532742586,original,0.4732142857142857,finetune2,0.47990353697749194
3,655,0,stereo_left,4,finetune3,0.35546875,finetune2,24143.948902431624,finetune2,23919.9190151527,finetune2,9.193763937726542,finetune3,0.6503958714901271,finetune,0.576877395163597,finetune2,24144.12003176481,finetune2,0.7702020202020202,finetune2,0.7125714285714285
3,660,0,stereo_left,4,finetune3,0.23828125,finetune2,20368.47881281796,finetune2,20368.101897234723,finetune2,3.2602021516258977,finetune,1.411795038436332,finetune,1.3572341141778517,finetune2,20368.425533184487,finetune2,0.6449864498644986,finetune2,0.6408576533650983
3,665,0,stereo_left,4,finetune3,0.25390625,finetune3,18640.962154328714,finetune3,18628.42082737779,original,16.641515111092847,finetune3,1.367933397549659,finetune3,1.1534657957599714,finetune3,19175.491225215734,finetune3,0.7170542635658915,finetune3,0.6698872785829307
3,670,0,stereo_left,4,finetune3,0.24609375,finetune3,20628.060262255713,finetune3,20605.097360405343,finetune3,175.6430889529526,finetune,0.35856722817778847,original,0.5437513730532603,finetune3,21162.38091668019,finetune3,0.687027027027027,finetune2,0.6610239471511148
3,675,0,stereo_left,4,finetune3,0.16796875,finetune2,4312.049993802907,finetune2,4304.644225493263,finetune,8.781814697138122,original,3.204879645239404,original,2.5205102115917937,finetune2,4055.384287285377,finetune3,0.7367149758454107,finetune3,0.6916095573254306
3,680,0,stereo_left,4,finetune3,0.1484375,finetune2,7246.092303090144,finetune2,7179.830955254671,finetune,2.5095122924675217,finetune3,18.66682451666507,finetune3,17.65431860834317,finetune2,7246.010887633052,finetune2,0.730242069194208,original,0.5238885814425382
3,685,0,stereo_left,4,finetune3,0.234375,finetune3,17964.899476396706,finetune3,17551.22697082252,original,41.47537074036201,finetune,86.14530192947855,finetune2,21.25329677862808,finetune3,17952.32942530874,finetune3,0.7720090293453724,finetune3,0.5488074747971478
3,710,0,stereo_left,4,finetune3,0.16015625,finetune,14827.180216155068,finetune,14403.0524706332,finetune,9.72418225657863,original,17.466273112631892,original,19.827044891651514,finetune,14834.542163264794,finetune,0.4840452351797162,original,0.4267549668874172
3,715,0,stereo_left,4,finetune3,0.31640625,finetune3,14856.048234458594,finetune3,14780.476458257901,finetune3,172.90064248806084,finetune,1.3853358054471288,finetune,1.0370283836551253,finetune3,15399.806116997293,finetune3,0.7456310679611651,finetune3,0.6999582114500627
3,720,0,stereo_left,4,finetune3,0.36328125,finetune2,11778.96094328014,finetune2,11775.663472732602,finetune2,0.757012070579972,finetune,1.4733797127905206,finetune,0.9173562073739654,finetune2,11778.757680718672,finetune2,0.7578929007500436,finetune2,0.6209021444417057
3,725,0,stereo_left,4,finetune3,0.35546875,finetune3,17111.984219342005,finetune3,17109.69503892529,finetune3,1.6079272778965024,finetune,0.9014475218154416,finetune,1.071857292643748,finetune3,17112.523984487314,finetune2,0.6376466275659824,finetune2,0.6311874105865523
3,730,0,stereo_left,4,finetune3,0.296875,finetune2,18359.07843416268,finetune2,18358.32312968897,finetune,0.6126750673665747,finetune2,1.6877525832919462,finetune2,1.5323752881031376,finetune2,18896.10486478747,finetune2,0.6467054263565891,finetune2,0.6325869180907484
3,735,0,stereo_left,4,finetune3,0.33203125,original,19048.29242550183,original,19045.932367292728,finetune3,1.1047374249992574,finetune,1.270745864874175,finetune,1.1063868609334049,original,19583.21020114306,finetune2,0.6719932716568545,original,0.6405852417302799
3,740,0,stereo_left,4,finetune3,0.3046875,finetune3,18874.625789770897,finetune3,18870.449357496545,finetune3,1.1192157574124835,finetune,1.1528339954143523,finetune,1.048071454465395,finetune3,18871.926414681162,finetune3,0.650994575045208,finetune2,0.6143560872624912
3,745,0,stereo_left,4,finetune3,0.30859375,finetune2,15272.581237586906,finetune2,15270.331985785044,finetune2,3.286511738031116,original,1.086695558944722,original,2.2092503759406505,finetune2,15267.123448650682,finetune2,0.6623931623931624,finetune2,0.6203703703703703
3,750,0,stereo_left,4,finetune3,0.3125,finetune2,17498.073470254807,finetune2,17490.345093650656,original,3.718106589494352,original,1.5340925131689356,original,0.3974056867755383,finetune2,17489.855830302487,finetune2,0.647843137254902,original,0.6189111747851003
3,755,0,stereo_left,4,finetune3,0.2890625,finetune3,16439.49874751369,finetune3,16419.656848575833,finetune3,5.8288852298870495,finetune,3.857011517202526,finetune,3.5827028438144826,finetune3,16428.68964879689,finetune3,0.688,finetune3,0.5959100204498977
3,760,0,stereo_left,4,finetune3,0.28125,finetune3,19920.82828914179,finetune3,19899.56060275108,original,6.545243810949988,original,2.518882543479164,original,1.9253390123663432,finetune3,19913.54577495795,finetune3,0.6283333333333333,finetune3,0.5623420387531592
3,765,0,stereo_left,4,finetune3,0.2109375,finetune3,15791.300874912156,finetune3,15774.759847902547,finetune3,6.552541452317053,finetune3,4.922400045992003,finetune3,4.616280729105596,finetune3,15788.961240054483,finetune3,0.7190914318573893,finetune3,0.5969836614997905
3,770,0,stereo_left,4,original,0.17578125,finetune3,7175.64376197779,finetune3,7158.075250877097,finetune,8.909537157378775,finetune2,0.18491084501450972,finetune2,0.965756635097675,finetune3,7184.049241924619,finetune3,0.7368951612903226,finetune2,0.7250830564784053
3,775,0,stereo_left,4,finetune3,0.2734375,finetune3,6437.978099895666,finetune3,6425.436140249323,finetune3,9.958505948122045,finetune3,3.358062605300972,finetune3,4.2215886916090275,finetune3,6457.415683968878,finetune3,0.8020512820512821,finetune3,0.6822678843226788
3,780,0,stereo_left,4,finetune2,0.3203125,finetune2,9215.652200616569,finetune2,9185.603408172916,finetune3,10.42779204126234,finetune3,1.3043053523339494,original,3.4194814695738187,finetune2,9234.898749960896,finetune2,0.7805429864253394,finetune2,0.7371405427298502
3,785,0,stereo_left,4,finetune3,0.22265625,finetune2,1314.69633723232,finetune2,1313.432281460584,finetune2,11.897346158941227,finetune2,1.7415963934990129,finetune2,1.4967102067560278,finetune2,1345.6595451083322,finetune2,0.9135802469135802,finetune2,0.8017174082747853
3,790,0,stereo_left,4,finetune3,0.16015625,finetune3,1215.0872473303402,finetune3,1209.8290505003388,finetune3,12.94315861675063,finetune2,0.2862160194771653,finetune2,0.9369032900950107,finetune3,1248.5397415615078,finetune2,0.815688285055114,finetune2,0.7613499397348332
3,795,0,stereo_left,4,finetune3,0.16015625,finetune2,3867.2957709278817,finetune2,3828.652276097142,finetune3,15.14465451104963,finetune3,2.0336368402779934,finetune2,3.102281301439815,finetune2,4616.450711487994,finetune2,0.8626887131560029,finetune2,0.7805630543771693
3,800,0,stereo_left,4,finetune3,0.21875,finetune2,5505.157973946526,finetune2,5470.9443215550855,finetune2,12.043149912372485,finetune2,1.5824766766719798,finetune2,1.5232147634660522,finetune2,5512.314073938753,finetune2,0.9442586399108138,finetune2,0.7729257641921398
3,805,0,stereo_left,4,finetune3,0.1796875,finetune3,15601.467052171789,finetune3,15543.696581855475,finetune3,7.517605046426407,finetune3,3.7811029072933477,finetune3,3.3080628929087603,finetune3,15604.073884096131,finetune3,0.7619568188029516,finetune3,0.7713043478260869
3,810,0,stereo_left,4,finetune3,0.1640625,original,12546.821838303424,original,12541.699611258038,finetune,11.409996410215328,original,9.251167418382117,original,9.29137017400443,original,12550.200706954116,original,0.6204620462046204,original,0.5933451118963486
3,815,0,stereo_left,4,finetune3,0.13671875,finetune3,9002.838570510006,finetune3,8902.958434496308,finetune2,6.249785520003115,original,13.058120836329401,original,12.853318402791535,finetune3,9010.164392124494,finetune,0.6694230233206355,original,0.44205378973105136
3,820,0,stereo_left,4,finetune3,0.16796875,finetune2,4157.971553407172,finetune2,3901.9570183583346,finetune,8.249156768129149,finetune3,22.866792765599374,finetune3,23.245759881656657,finetune2,4149.2211231752435,finetune2,0.5969660080531884,original,0.40911201008024406
3,825,0,stereo_left,4,finetune3,0.0859375,finetune,11784.549524126402,finetune,11250.034480913419,finetune,18.791432801871537,finetune,22.813640687812995,original,20.23062816083147,finetune,11761.27650554134,original,0.5280146820684444,original,0.36359051941502774
3,865,0,stereo_left,4,finetune3,0.28125,finetune3,10863.112506155934,finetune3,10795.646051479001,original,9.100680922446175,original,2.3203669211962357,original,1.9417546598135582,finetune3,11423.709088230467,finetune3,0.7826209223847019,finetune2,0.7150407084702185
3,865,1,stereo_left,4,original,0.08203125,original,7208.44920496303,original,7087.415490145213,finetune2,24.71070200759055,finetune2,4.444029801734292,finetune,4.7716572309119085,original,7469.6881380209625,finetune2,0.6788511749347258,finetune,0.40326340326340326
3,870,0,stereo_left,4,finetune3,0.265625,finetune3,10147.135935408107,finetune3,10129.05395895052,finetune2,1.3321138120910023,finetune3,3.2806157228948427,finetune3,1.94950239823017,finetune3,10709.288308908013,finetune3,0.7380206000895656,finetune3,0.7045610425240055
3,870,1,stereo_left,4,finetune2,0.08203125,original,1882.9773045155164,original,1328.1797405416728,finetune3,42.51392964562283,finetune,4.244592600998022,finetune2,4.275865753272531,original,2897.6779681176113,finetune3,0.7194244604316546,finetune2,0.6463195691202872
3,875,0,stereo_left,4,finetune3,0.26953125,finetune2,4455.826463488062,finetune2,4449.780362673373,finetune3,6.4381481226014445,finetune2,4.210186234899162,finetune2,3.161535432400293,finetune2,4459.369878842823,finetune2,0.7865945945945946,finetune2,0.6930364756039792
3,875,1,stereo_left,4,finetune3,0.07421875,original,18561.8943346972,original,18468.195748253114,finetune,52.72304874287815,finetune3,3.7290799295118955,finetune3,2.1202665535263803,original,18457.681152227993,finetune3,0.806640625,original,0.5329018338727076
3,880,0,stereo_left,4,finetune3,0.26953125,original,13914.686149815187,original,13842.159007679358,finetune2,1.803206511654614,finetune3,3.2293389677577062,finetune3,5.606046704109509,original,13915.734483263674,original,0.7243460764587525,original,0.6413625304136253
3,880,1,stereo_left,4,finetune3,0.10546875,finetune2,26949.379449678396,finetune2,26871.181030056352,original,149.69757401662903,original,1.4065635820544122,original,0.7027655435309099,finetune2,26701.2902932539,original,0.9375,finetune2,0.5665680473372781
3,885,0,stereo_left,4,finetune3,0.20703125,original,12726.135224917358,original,12574.21793680299,finetune2,4.251679362271301,original,1.6236611985622826,original,1.877520532963553,original,12724.839984420201,original,0.6224489795918368,original,0.5738239403819283
3,885,1,stereo_left,4,finetune3,0.03125,finetune,28501.735095651595,finetune,27618.210249588898,finetune,28.88012644236169,finetune3,9.374196345336172,finetune3,6.185563193910764,finetune,28545.756275587475,finetune3,0.6599241466498104,finetune3,0.5292110874200426
3,890,0,stereo_left,4,finetune3,0.21875,finetune2,393.5451625697318,finetune2,384.9370938186039,finetune3,1.3589389958854496,finetune2,1.4833988616542357,finetune2,1.1835146059520796,original,2156.2554838585033,finetune2,0.958041958041958,finetune2,0.8671435093593061
3,895,0,stereo_left,4,finetune3,0.125,original,588.2570083312227,original,583.1079084940939,finetune3,10.61573898870071,finetune2,1.3580569988326532,finetune2,1.4182725393089188,original,646.6149776108208,original,0.7361762527770921,original,0.6064221095536335
3,900,0,stereo_left,4,finetune3,0.1640625,original,1182.4218936907712,original,1109.2643865024947,finetune3,7.648861815692609,original,10.750988626448919,finetune3,10.597018308309414,original,1210.6259495180338,original,0.8112665949049157,original,0.6922883697563427
3,915,0,stereo_left,4,finetune3,0.1875,finetune2,13789.338534595958,finetune2,13252.861398745314,finetune2,15.572524444214151,finetune2,11.607101211512642,original,27.28504929760765,finetune2,13783.3152076596,original,0.6261682242990654,original,0.3364048102451976
3,920,0,stereo_left,4,finetune3,0.19140625,original,10599.115328140831,original,10322.002781819552,original,7.8643581002498415,finetune2,2.2747518787727117,finetune2,2.081619882219406,original,10596.985961095736,original,0.5330216247808299,original,0.5361277873070326
3,925,0,stereo_left,4,finetune3,0.32421875,finetune2,4915.858991857426,finetune2,4874.125044189575,finetune2,12.017931613149106,finetune2,3.447598287011229,finetune2,2.945341760090533,finetune2,4926.30260485104,finetune2,0.9038238702201622,finetune2,0.7406633221850614
3,930,0,stereo_left,4,original,0.30078125,finetune3,12690.912324279738,finetune3,12677.873250597026,finetune2,1.5425648133542973,original,0.3071570152015345,original,0.41171432295678534,finetune3,12691.895921026477,finetune3,0.6773966165413534,finetune2,0.6507306512718745
3,935,0,stereo_left,4,finetune3,0.29296875,finetune3,12579.98328048295,finetune3,12574.640611825045,original,2.869303449030325,original,0.40371353994593046,finetune,0.4252641504686497,finetune3,13133.174894953892,finetune3,0.6908487434803224,finetune3,0.6481944941008223
