match_key,scene_id,im_id,obj_id,instance_id,prediction_row_index,score,epnp_label_path,epnp_record_index,translation_error_mm,rotation_error_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,T_gigapose_cam_obj,T_gigapose_aligned_epnp_obj,T_epnp_obj,source_selected_csv
image_3705623313393,1,234,1,78,390,0.12109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705623313393_0.json,0,1862.8820417376094,9.239822003536467,0.41104100772527974,5.13974486085388,7.688460051941812,0.587644577026 -0.808827519417 -0.0217238608748 -5589.45068359 -0.0127689223737 0.0175750032067 -0.999764025211 1393.91577148 0.809018433094 0.587783277035 0 8740.76757812 0 0 0 1,0.119048108887 -0.992526741483 -0.0268001197353 -5244.81149844 0.122229187758 0.041436799516 -0.991636551126 480.901064186 0.985336278167 0.114776690953 0.126248706879 4071.24414675 0 0 0 1,-0.0170526839793 -0.999396502972 -0.0302649084479 -5127.43806839 0.0371736399829 0.0296146739274 -0.998869895935 636.507928371 0.999163389206 -0.01815844886 0.0366461910307 5923.90155792 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3705724711072,1,235,1,80,400,0.140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705724711072_0.json,0,1745.6265034420062,9.766777351823407,2.9822216691432955,4.854108674668338,8.064133063399995,0.586491644382 -0.807240605354 -0.0662578046322 -5651.96777344 -0.0389452278614 0.0536037869751 -0.997802495956 1427.0447998 0.809018433094 0.587783277035 0 8833.59863281 0 0 0 1,0.12437711113 -0.98969388546 -0.070966808069 -5348.36056144 0.11680223832 0.0856286203466 -0.989456868281 499.578058884 0.985336278167 0.114776690953 0.126248706879 4164.07520144 0 0 0 1,-0.0180838424712 -0.999391198158 -0.02983594127 -5132.57026672 0.0368471965194 0.0291544012725 -0.998895585537 625.740170479 0.999157309532 -0.0191632378846 0.0362975336611 5891.71218872 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3705823445593,1,236,1,81,405,0.14453125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705823445593_0.json,0,1830.6845943519256,9.732175631903631,2.6619763318892513,4.914624541602012,8.085639115985158,0.58669757843 -0.807524085045 -0.0607513450086 -5576.99023438 -0.0357086248696 0.0491489581764 -0.998152911663 1415.91455078 0.809018433094 0.587783277035 0 8752.01269531 0 0 0 1,0.123730731718 -0.990151276093 -0.0655063268981 -5268.27018483 0.117486720756 0.0801666058546 -0.989833393452 490.137095635 0.985336278167 0.114776690953 0.126248706879 4082.48926394 0 0 0 1,-0.0191448722035 -0.999367117882 -0.0299781691283 -5135.53571701 0.036506164819 0.0292649529874 -0.998904764652 647.433519363 0.99915009737 -0.0202182698995 0.0359227880836 5901.56745911 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3705927773169,1,237,1,82,410,0.1328125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705927773169_0.json,0,1620.4376966723778,9.809072055802263,2.7807387458740767,4.874452129699229,8.167928845838482,0.586629629135 -0.807430624962 -0.0626209527254 -5710.30322266 -0.0368075482547 0.0506615042686 -0.998037338257 1457.83752441 0.809018433094 0.587783277035 0 8929.32519531 0 0 0 1,0.123950550179 -0.989999375943 -0.0673603471508 -5403.31768045 0.117254742548 0.0820211893509 -0.989708927931 531.483429413 0.985336278167 0.114776690953 0.126248706879 4259.80176394 0 0 0 1,-0.020322619006 -0.999351799488 -0.029714981094 -5128.29732895 0.0369815081358 0.0289494004101 -0.998896539211 639.405846596 0.999109268188 -0.0213990788907 0.0363692045212 5853.07979584 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3706025684667,1,238,1,83,415,0.1171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706025684667_0.json,0,1523.829567289824,9.870828837770018,2.821498543712892,4.865995271560528,8.235752564414417,0.586614727974 -0.807410061359 -0.0630252510309 -5729.10742188 -0.0370451882482 0.0509885884821 -0.998011946678 1516.14428711 0.809018433094 0.587783277035 0 9028.27734375 0 0 0 1,0.123998077243 -0.989966118607 -0.0677612675343 -5422.49729733 0.117204527505 0.0824222306561 -0.989681616716 589.665858796 0.985336278167 0.114776690953 0.126248706879 4358.75391238 0 0 0 1,-0.0214288402349 -0.99933809042 -0.0293984115124 -5129.75645065 0.0370672009885 0.0285908002406 -0.998903691769 638.249516487 0.999083042145 -0.0224950779229 0.0364299938083 5853.41072083 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3706127112336,1,239,1,84,420,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706127112336_0.json,0,1439.222295093366,9.847326691821111,2.534394941661537,4.899295436039242,8.269963893780114,0.586807966232 -0.807676076889 -0.0575823709369 -5646.64111328 -0.0338459536433 0.0465851984918 -0.998340725899 1478.45788574 0.809018433094 0.587783277035 0 9021.72753906 0 0 0 1,0.123357113348 -0.990400802665 -0.0623637436521 -5334.98355023 0.117878914705 0.0770229333572 -0.99003634453 553.665148386 0.985336278167 0.114776690953 0.126248706879 4352.20410769 0 0 0 1,-0.0226498972625 -0.999323487282 -0.0289757475257 -5126.94072723 0.0371173769236 0.0281226374209 -0.998915076256 640.640258789 0.999054193497 -0.0237008593976 0.0364552885294 5773.65207672 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3706227885704,1,240,1,85,425,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706227885704_0.json,0,2489.9888700032243,11.823197594110729,6.817199539208069,4.4775999470934575,8.839063501196565,0.582615911961 -0.801906108856 -0.132306978106 -4967.55664062 -0.0777678266168 0.107038781047 -0.991208732128 1372.2512207 0.809018433094 0.587783277035 0 7910.71435547 0 0 0 1,0.131851861748 -0.98183287582 -0.136451952201 -4726.14723556 0.108293630419 0.151097182219 -0.982569090338 426.686111415 0.985336278167 0.114776690953 0.126248706879 3241.1909241 0 0 0 1,-0.0238630305976 -0.999289393425 -0.0291774347425 -5117.01059341 0.0351673252881 0.0283286031336 -0.998979866505 636.854887009 0.99909645319 -0.024864828214 0.0344663225114 5691.31326675 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3706629216493,1,244,1,89,445,0.09765625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706629216493_0.json,0,1873.9071166994443,18.40198611070175,4.778979584383788,9.729719723469286,14.492993683916549,0.675724804401 -0.718750119209 -0.163689911366 -6354.89453125 -0.280643492937 -0.0454996004701 -0.958733081818 1049.04003906 0.681641638279 0.693778157234 -0.232457742095 9314.86816406 0 0 0 1,0.256691224242 -0.954492187574 -0.151836792272 -6726.44433403 -0.145343042226 0.117191775593 -0.982416201898 1319.46797624 0.955502529168 0.274245998999 -0.108646698691 4566.6430461 0 0 0 1,0.0154861882329 -0.999505221844 -0.0273744482547 -5116.50180817 0.0318338498473 0.0278567131609 -0.999104917049 620.763540268 0.999373137951 0.0146008683369 0.0322494991124 5223.47259521 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3707324718637,1,251,1,97,485,0.09765625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3707324718637_0.json,0,2301.4637128480736,16.60190891551441,5.33846535993424,6.644970475731485,14.574473314312089,0.715859591961 -0.698067009449 0.0157278645784 -6755.99658203 -0.151359423995 -0.177127867937 -0.97247928381 1363.38989258 0.681641638279 0.693778157234 -0.232457742095 9679.06152344 0 0 0 1,0.279072850286 -0.959745135432 0.0317409838367 -7171.00510144 -0.0955682945684 -0.0606489348582 -0.993573511143 1560.7432391 0.955502529168 0.274245998999 -0.108646698691 4930.83640548 0 0 0 1,0.0335350334644 -0.999124526978 -0.0250094886869 -5108.65402222 0.0276174172759 0.0259403903037 -0.99928188324 608.795642853 0.999055981636 0.032820250839 0.0284631494433 4560.37855148 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v1v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3613816792292,1,45,1,4051,20255,0.1171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3613816792292_0.json,0,937.925229686767,2.438345766026677,0.4023916256543437,2.3966639763366064,0.191078140959124,-0.309005349874 -0.951035439968 0.00687315687537 3695.87011719 -0.00212389254011 -0.00653677014634 -0.999976396561 833.11932373 0.951057910919 -0.309012651443 0 71810.609375 0 0 0 1,-0.0420390529883 -0.998619230862 -0.0315008632808 3438.60003134 0.0416056236533 0.0297516502892 -0.99869106602 36.3294676578 0.998249296931 -0.043294639685 0.0402974444027 65472.6504572 0 0 0 1,-0.0396950058639 -0.998953819275 -0.0227073971182 3735.64195633 -0.00027704788954 0.0227363109589 -0.999741435051 378.703922033 0.999211847782 -0.0396784767509 -0.00117927743122 66293.7774658 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3614813552984,1,55,1,114,570,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3614813552984_0.json,0,3434.7044793880896,4.449164455600727,3.8548931928685746,2.2226570649203152,0.11627352925291135,-0.308454602957 -0.94934040308 -0.0600708164275 4286.26708984 0.0185626428574 0.0571308247745 -0.998194098473 1018.21142578 0.951057910919 -0.309012651443 0 74993.25 0 0 0 1,-0.0391601124869 -0.994388704653 -0.0982727614369 3976.24460583 0.0443260089969 0.0965226631786 -0.994343271458 240.427387348 0.998249296931 -0.043294639685 0.0402974444027 68655.2910822 0 0 0 1,-0.0423673242331 -0.99866181612 -0.0296556204557 4061.15245819 0.00562443397939 0.0294434055686 -0.999550640583 581.718683243 0.999086260796 -0.0425150766969 0.00436946889386 65238.6398315 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3617316947547,1,76,1,588,2940,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3617316947547_0.json,0,1124.033401034003,4.463508231718702,4.06038239372541,1.6637196895025599,0.7616186876564418,-0.308009177446 -0.94796949625 0.0805241540074 3713.37866211 -0.0248829815537 -0.0765831321478 -0.996752679348 986.054138184 0.951057910919 -0.309012651443 0 69774.5234375 0 0 0 1,-0.0449899576839 -0.99809740019 0.0421597205016 3515.50830996 0.0383954873535 -0.0438988878502 -0.998297909887 172.476046555 0.998249296931 -0.043294639685 0.0402974444027 63436.5645197 0 0 0 1,-0.0590712614357 -0.997880399227 -0.0273008588701 3658.86163712 0.00973463617265 0.0267714913934 -0.999594211578 220.889091492 0.998206317425 -0.0593130998313 0.00813257414848 62322.7615356 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3617918691298,1,82,1,721,3605,0.13671875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3617918691298_0.json,0,1326.6339997649081,2.4039952777099374,0.9443728292714839,2.1131240708964394,0.63230848865566,-0.308931797743 -0.950809061527 0.0228728093207 3950.1550293 -0.00706798722968 -0.0217533670366 -0.999738335609 85.486541748 0.951057910919 -0.309012651443 0 66698.40625 0 0 0 1,-0.0426993990424 -0.998967407284 -0.0155168634136 3705.66726014 0.0409276319122 0.0137690214394 -0.999067188983 -715.317815302 0.998249296931 -0.043294639685 0.0402974444027 60360.4473322 0 0 0 1,-0.0548668019474 -0.998031377792 -0.0303832199425 3877.49361992 0.00440834928304 0.030186638236 -0.999534487724 -330.839008093 0.99848395586 -0.0549751892686 0.00274342554621 61618.4654236 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3622415446426,1,122,1,1620,8100,0.06640625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3622415446426_0.json,0,1505.1729785088864,10.762142938884041,0.19500014548906058,0.8476955526415207,10.728441105469553,0 -0.999996066093 0.00278639537282 6657.76806641 0 -0.00278639537282 -0.999996066093 1572.5513916 1 0 0 63160.2421875 0 0 0 1,0.268645217298 -0.963004669472 -0.0212520587147 4451.60098453 0.0426422965289 0.0339314314883 -0.99851399024 771.39830349 0.962294847793 0.267339799043 0.0501802526683 57213.6661626 0 0 0 1,0.084379337728 -0.99619191885 -0.021946972236 5819.28348541 0.0330602452159 0.0248123034835 -0.999145269394 647.169649601 0.995885074139 0.0835816264153 0.0350279957056 56597.5837708 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3622415446426,1,122,1,1620,8100,0.06640625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3622415446426_1.json,0,1505.1729785088864,10.762142938884041,0.19500014548906058,0.8476955526415207,10.728441105469553,0 -0.999996066093 0.00278639537282 6657.76806641 0 -0.00278639537282 -0.999996066093 1572.5513916 1 0 0 63160.2421875 0 0 0 1,0.268645217298 -0.963004669472 -0.0212520587147 4451.60098453 0.0426422965289 0.0339314314883 -0.99851399024 771.39830349 0.962294847793 0.267339799043 0.0501802526683 57213.6661626 0 0 0 1,0.084379337728 -0.99619191885 -0.021946972236 5819.28348541 0.0330602452159 0.0248123034835 -0.999145269394 647.169649601 0.995885074139 0.0835816264153 0.0350279957056 56597.5837708 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3625821551772,1,151,1,2303,11515,0.05859375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3625821551772_0.json,0,2507.609805807295,6.146191941730835,5.059690472907719,1.094907229568768,3.266246932966402,0.307433396578 -0.946197330952 -0.100971885026 27863.171875 -0.0312015898526 0.0960301086307 -0.994889318943 1495.18737793 0.951057910919 0.309012651443 0 53125.3945312 0 0 0 1,0.554374487012 -0.825213269426 -0.108129515443 23865.1492484 -0.0141549932807 0.12055407071 -0.992605878544 1101.86226837 0.832146958331 0.551805901251 0.0551512081415 48152.2771063 0 0 0 1,0.506661832333 -0.861801445484 -0.0243300162256 26173.0270386 0.00679025845602 0.0322083458304 -0.99945807457 435.833275318 0.862118124962 0.506222069263 0.0221705920994 47432.4073792 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3626419399061,1,157,1,2437,12185,0.16015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3626419399061_0.json,0,2609.8573242395896,4.863803592767461,0.8426967910325339,1.890280247720148,4.415659526876799,0.30900785327 -0.951043128967 -0.00557439448312 29762.1035156 -0.00172255840153 0.00530157191679 -0.999984443188 1359.4128418 0.951057910919 0.309012651443 0 54458.9023438 0 0 0 1,0.553195407289 -0.832951346832 -0.0129172588627 25819.8581148 0.0388104541223 0.0412584532497 -0.99839443567 586.373712278 0.832146958331 0.551805901251 0.0551512081415 49485.7849188 0 0 0 1,0.487093478441 -0.873144984245 -0.0189125314355 26833.8375092 0.00786856561899 0.026041790843 -0.999629914761 592.138051987 0.87331444025 0.486764341593 0.0195551831275 47080.9631348 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3626714316700,1,160,1,2504,12520,0.08984375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3626714316700_0.json,0,2514.5387849911394,7.913763711453388,3.8353987956668223,0.01039729883749523,6.923098997995289,0.308255404234 -0.948727250099 -0.0699646174908 29011.8925781 -0.0216199513525 0.0665404051542 -0.997549414635 1503.68103027 0.951057910919 0.309012651443 0 53978.7851562 0 0 0 1,0.554546443936 -0.82856490861 -0.0771898358544 25028.0456333 0.00310255038864 0.094817197163 -0.995489806957 986.138400883 0.832146958331 0.551805901251 0.0551512081415 49005.6677313 0 0 0 1,0.450235545635 -0.892650961876 -0.0214933250099 26920.3720093 0.00663699023426 0.0274160671979 -0.999602079391 544.594049454 0.892885148525 0.449913680553 0.0182682033628 47409.7213745 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3627216542314,1,165,1,2615,13075,0.078125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3627216542314_0.json,0,2717.0243775522554,10.96673289848405,2.4202776977586207,1.280884774442551,10.647429958673534,0.308780401945 -0.950343132019 -0.0387611053884 29117.1425781 -0.0119776716456 0.0368640571833 -0.999248445034 1292.27294922 0.951057910919 0.309012651443 0 55623.0351562 0 0 0 1,0.55417870894 -0.831123003463 -0.0460471515418 25151.4120739 0.0204283494474 0.068881625205 -0.997415601683 650.504058002 0.832146958331 0.551805901251 0.0551512081415 50649.9177313 0 0 0 1,0.390476763248 -0.920317947865 -0.0232936441898 26065.7844543 0.00304834847338 0.0265947245061 -0.999641656876 376.446992159 0.920607686043 0.390265852213 0.0131900720298 48106.0943604 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3627419124928,1,166,1,2637,13185,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3627419124928_0.json,0,3119.7335223728537,6.474730102080517,0.11777910456704829,2.22766758101121,6.076334661222541,0 -0.999969959259 0.00774728273973 28303.5214844 0 -0.00774728273973 -0.999969959259 946.509521484 1 0 0 57497.6132812 0 0 0 1,0.268430371408 -0.963161172007 -0.0162982285567 26101.3559758 0.0439745058245 0.0291536052294 -0.998607154966 134.421609556 0.962294847793 0.267339799043 0.0501802526683 51551.0372564 0 0 0 1,0.368124216795 -0.929447233677 -0.024741448462 25561.5291595 0.00222533708438 0.0274907872081 -0.999619543552 330.331802368 0.929773926735 0.367929160595 0.0121883573011 48484.6153259 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3629113335497,1,183,1,3019,15095,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3629113335497_0.json,0,3681.117470826452,6.1872995547571055,1.9678579219236605,3.1654010296943222,4.88554028896938,0 -0.998986542225 0.045010138303 17610.9316406 0 -0.045010138303 -0.998986542225 1186.45617676 1 0 0 62629.1132812 0 0 0 1,0.266604990819 -0.963578598474 0.0209305406231 15440.5619745 0.0539481840612 -0.00676304560127 -0.998520845424 292.859130665 0.962294847793 0.267339799043 0.0501802526683 56682.5372564 0 0 0 1,0.182485073805 -0.982841312885 -0.026872958988 15223.4973907 0.00109774398152 0.027535546571 -0.999620199203 450.133323669 0.983207941055 0.182386279106 0.00610373495147 53011.1923218 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3629314338298,1,185,1,3064,15320,0.15625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3629314338298_0.json,0,1231.990897156733,7.325626206900246,0.10229997404125052,2.608598101405284,6.847576245626247,0 -0.999966323376 0.00820993073285 14845.4257812 0 -0.00820993073285 -0.999966323376 1326.40026855 1 0 0 60251.9960938 0 0 0 1,0.268410012236 -0.963174610669 -0.0158362098432 12643.6361085 0.04409869617 0.0287079853733 -0.998614644105 513.293539517 0.962294847793 0.267339799043 0.0501802526683 54305.4200689 0 0 0 1,0.150740340352 -0.988222956657 -0.0263179522008 13414.7138596 0.00182109046727 0.0268996916711 -0.999636411667 514.184772968 0.988571703434 0.150637611747 0.00585451163352 53344.5663452 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3629432784071,1,186,1,3086,15430,0.125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3629432784071_0.json,0,2265.504710568574,8.7121976656384,0.2898597753026746,2.559973647327139,8.329733525032424,0 -0.999987661839 0.00497261621058 14057.3183594 0 -0.00497261621058 -0.999987661839 1408.13793945 1 0 0 61406.8554688 0 0 0 1,0.268551369924 -0.963076624592 -0.0190690224543 11852.907889 0.0432295197301 0.0318259976574 -0.998558143144 602.163502409 0.962294847793 0.267339799043 0.0501802526683 55460.2794439 0 0 0 1,0.125292941928 -0.991774380207 -0.0261772926897 12324.4905472 0.00247277179733 0.0266973040998 -0.999640464783 553.172469139 0.992116689682 0.125183194876 0.00579741364345 53244.9417114 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3633517889877,1,224,1,3549,17745,0.12890625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3633517889877_0.json,0,2308.5050687598014,10.238490116825306,0.202376318045777,2.8602084868879443,9.834863441456537,0 -0.999954819679 0.0095077175647 5790.16113281 0 -0.0095077175647 -0.999954819679 1468.39379883 1 0 0 58097.8242188 0 0 0 1,0.26835255153 -0.963211051649 -0.0145401568665 3589.42860887 0.0444470113299 0.0274579168787 -0.998634349538 652.430194552 0.962294847793 0.267339799043 0.0501802526683 52151.2481939 0 0 0 1,0.09899892658 -0.994785487652 -0.024514619261 5121.48332596 -0.00127652683295 0.0245086662471 -0.999698758125 854.470431805 0.995086789131 0.0990004166961 0.0011564596789 50436.2602234 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3633622473785,1,225,1,3552,17760,0.140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3633622473785_0.json,0,2216.469605367282,9.268605414135756,1.6395783832602753,3.4575813142431553,8.394046334272964,0 -0.999062538147 0.0432898811996 5919.19873047 0 -0.0432898811996 -0.999062538147 1510.32202148 1 0 0 54822.8242188 0 0 0 1,0.266697483442 -0.963588788887 0.0192111217817 3747.2936265 0.0534890263312 -0.00510381640576 -0.998555378566 620.463558662 0.962294847793 0.267339799043 0.0501802526683 48876.2481939 0 0 0 1,0.122173421085 -0.992207825184 -0.0244362540543 5490.06748199 -0.0033158978913 0.024212507531 -0.999701321125 780.292332172 0.992503225803 0.122217968106 -0.000331935443683 50236.3700867 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3633721630135,1,226,1,3554,17770,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3633721630135_0.json,0,3334.2987313057247,8.920393778955725,0.5909418339799507,2.8440919785500873,8.449755373758872,0 -0.999992311001 0.00392396980897 6277.52050781 0 -0.00392396980897 -0.999992311001 1240.07458496 1 0 0 53265.5117188 0 0 0 1,0.268596551001 -0.963042705518 -0.0201161561884 4072.26609347 0.0429478771403 0.0328359162525 -0.998537581693 436.412273055 0.962294847793 0.267339799043 0.0501802526683 47318.9356939 0 0 0 1,0.123319491744 -0.992088735104 -0.0234973393381 5916.49532318 -0.00328124733642 0.0232703033835 -0.999723792076 782.106697559 0.992361605167 0.123362548649 -0.000385607476346 50075.176239 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260518v2v4_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
