match_key,scene_id,im_id,obj_id,instance_id,prediction_row_index,score,epnp_label_path,epnp_record_index,translation_error_mm,rotation_error_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,T_gigapose_cam_obj,T_gigapose_aligned_epnp_obj,T_epnp_obj,source_selected_csv
image_3615672208785,1,38,1,514,2570,0.078125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3615672208785_0.json,0,2515.518015210133,12.653065859983725,0.2335707596736315,4.692885296508792,11.742008789398804,0 -0.999805867672 0.0197018329054 -874.767456055 0 -0.0197018329054 -0.999805867672 -1655.37316895 1 0 0 45195.375 0 0 0 1,-0.0257443709284 0.999216880794 0.0300464266113 -1698.33540086 -0.0361170189515 0.0291070677479 -0.998923558037 -2108.86123407 -0.999015909873 -0.0268018477019 0.0353393941598 39264.8094788 0 0 0 1,0.176167398691 0.984072983265 0.0237794592977 -951.01505518 0.0498772971332 0.0152024878189 -0.998639583588 -1690.58918953 -0.983095765114 0.177113845944 -0.0464047193527 36899.5628357 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3616457055512,1,40,1,558,2790,0.13671875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3616457055512_0.json,0,3694.0434204407306,14.889965631487428,0.09822854880645814,4.934474982871258,14.048321780342313,0 -0.999834299088 0.0182044506073 -1566.49035645 0 -0.0182044506073 -0.999834299088 -1165.94238281 1 0 0 36983.171875 0 0 0 1,-0.0257984339664 0.999259398611 0.0285503545825 -2390.73658292 -0.0360784240107 0.0276105574338 -0.998967483001 -1618.19654225 -0.999015909873 -0.0268018477019 0.0353393941598 31052.6063538 0 0 0 1,0.215398356318 0.976218342781 0.0245186146349 -1499.94170666 0.0547782443464 0.0129894949496 -0.998413980007 -1691.8926239 -0.974988639355 0.216399878263 -0.0506776198745 34636.8789673 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3617065037718,1,42,1,593,2965,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3617065037718_0.json,0,2299.357256118916,5.33896476696001,1.7926533436058742,4.884369884466305,1.27726757333989,-0.308824270964 -0.950478196144 0.0349099449813 -3124.2331543 -0.0107876146212 -0.0332013778389 -0.999390423298 -1742.49414062 0.951057910919 -0.309012651443 0 42362.2148438 0 0 0 1,0.28462220406 0.958042993037 0.0338195267553 -2068.59240497 -0.0256823050711 0.04288638123 -0.998749768366 -2143.06017602 -0.958295661268 0.283397833245 0.0368111719569 36464.6991752 0 0 0 1,0.261823236942 0.964707911015 0.0280531737953 -2255.8529377 0.0592483878136 0.0129458121955 -0.99815928936 -1750.08368492 -0.963295519352 0.263003468513 -0.0537678860128 34206.9244385 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3617454591731,1,43,1,605,3025,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3617454591731_0.json,0,3474.6157822607015,6.506147372842684,5.054519147460536,4.010113929203668,0.6847893139104476,-0.307634532452 -0.946816444397 0.0943377837539 -4220.32958984 -0.0291515681893 -0.0897206962109 -0.995540261269 -1695.20251465 0.951057910919 -0.309012651443 0 44224.0351562 0 0 0 1,0.285646290524 0.953791317963 0.0932111627888 -3142.71650915 -0.00869433620068 0.099838828535 -0.994965650612 -2032.22016845 -0.958295661268 0.283397833245 0.0368111719569 38326.5194877 0 0 0 1,0.295763134956 0.954827904701 0.0287706144154 -2920.16577721 0.0613885484636 0.0110576087609 -0.998052597046 -1817.88015366 -0.953286707401 0.296953439713 -0.0553450658917 34865.6692505 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3707355234778,1,100,1,8,40,0.078125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3707355234778_0.json,0,594.2715437885472,12.609907761519924,5.037715327027852,4.954844872528164,10.235695369235502,-0.30791592598 -0.947682440281 0.0841763913631 -12085.6513672 -0.0260115694255 -0.0800566226244 -0.996450841427 -1523.67724609 0.951057910919 -0.309012651443 0 47474.9492188 0 0 0 1,0.285542726719 0.954760175871 0.0830556905989 -11011.5325682 -0.0116080402331 0.0901030704559 -0.995864766947 -1871.67112976 -0.958295661268 0.283397833245 0.0368111719569 41577.4335502 0 0 0 1,0.450341582298 0.892545342445 0.0235625784844 -10639.0943527 0.0740193426609 -0.0110218310729 -0.997195839882 -1694.77629662 -0.889782905579 0.450822860003 -0.0710292235017 42005.4016113 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3749562578765,1,171,1,162,810,0.09765625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3749562578765_0.json,0,530.4193778732013,4.354936096917135,0.6975292983996159,3.695033149068521,2.2197049960369557,0 -0.999991834164 -0.00404775794595 4673.59033203 0 0.00404775794595 -0.999991834164 -1024.24938965 1 0 0 45713.6796875 0 0 0 1,-0.0265948418152 0.999626374959 0.00631487244933 3839.48488961 -0.0354954407268 0.00536881244818 -0.999355443413 -1458.05095683 -0.999015909873 -0.0268018477019 0.0353393941598 39783.1141663 0 0 0 1,0.0110011119395 0.999799489975 0.0167313870043 3888.90385628 0.0296310130507 0.0163990929723 -0.999426305294 -1451.35712624 -0.999500274658 0.0114906579256 -0.0294446628541 40311.1839294 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3750957051344,1,172,1,163,815,0.1328125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3750957051344_0.json,0,926.4292557296283,4.501259919548746,1.1224892964325464,3.6416214628785206,2.432243713258087,0 -0.99995303154 -0.00969196110964 4958.15478516 0 0.00969196110964 -0.99995303154 -1112.13818359 1 0 0 45133.25 0 0 0 1,-0.0267947648769 0.999640728245 0.000674095929285 4121.61413948 -0.03534476473 -0.000273478199265 -0.999375140881 -1541.22487617 -0.999015909873 -0.0268018477019 0.0353393941598 39202.6844788 0 0 0 1,0.0144119067118 0.999724626541 0.0185140240937 3936.5260601 0.0289844051003 0.0180904716253 -0.9994161129 -1459.80215073 -0.999476015568 0.0149401389062 -0.0287157148123 38298.5916138 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3751356446550,1,173,1,164,820,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3751356446550_0.json,0,1413.660421115575,4.280922506967791,0.16081952568993874,3.580000088642316,2.347187979446311,0 -0.999980032444 0.00631716288626 4714.75292969 0 -0.00631716288626 -0.999980032444 -971.993103027 1 0 0 43072.6171875 0 0 0 1,-0.0262255094608 0.99951699213 0.0166726401696 3885.18858692 -0.0357691825169 0.0157294391732 -0.999236269437 -1414.41667661 -0.999015909873 -0.0268018477019 0.0353393941598 37142.0516663 0 0 0 1,0.0135652171448 0.999749481678 0.0178024582565 3978.50084305 0.0274287294596 0.0174253471196 -0.999471843243 -1434.47697163 -0.999531745911 0.0140463756397 -0.0271854829043 38552.4864197 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3751858064350,1,174,1,165,825,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3751858064350_0.json,0,89.58699881957817,4.316018988135387,0.967613497888705,3.5360945768839978,2.2484309344600666,0 -0.999659776688 0.0260826982558 4828.34082031 0 -0.0260826982558 -0.999659776688 -1042.68762207 1 0 0 45058.2890625 0 0 0 1,-0.0255133300204 0.999010772834 0.0364214501252 4007.68402335 -0.0362805976303 0.0354839825098 -0.998711460581 -1501.42288644 -0.999015909873 -0.0268018477019 0.0353393941598 39127.7235413 0 0 0 1,0.0125624248758 0.999760210514 0.017934916541 4005.09309769 0.0261251777411 0.0176020432264 -0.999503672123 -1421.99838161 -0.999579787254 0.0130247529596 -0.0258977990597 39086.3609314 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3752169077936,1,176,1,167,835,0.07421875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3752169077936_0.json,0,441.72621125855164,4.419889355218135,1.4490654756431487,3.5198414512460676,2.2028401222892753,0 -0.999410808086 0.0343218408525 4914.34619141 0 -0.0343218408525 -0.999410808086 -1086.2208252 1 0 0 45998.5664062 0 0 0 1,-0.0252134080318 0.998684333069 0.0446524245495 4097.49856269 -0.0364896667698 0.0437174559749 -0.998377303599 -1551.7050368 -0.999015909873 -0.0268018477019 0.0353393941598 40068.000885 0 0 0 1,0.0120814731345 0.999768555164 0.0177986267954 3994.16208267 0.0256130024791 0.0174846630543 -0.999518990517 -1441.50090218 -0.99959897995 0.0125315859914 -0.0253958329558 39652.9121399 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3753568739936,1,182,1,176,880,0.14453125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3753568739936_0.json,0,890.8978600545302,4.903046090283467,2.598662507760501,3.547503055295075,2.090348073653831,0 -0.998548150063 0.0538673736155 4776.00878906 0 -0.0538673736155 -0.998548150063 -1277.19018555 1 0 0 46040.5742188 0 0 0 1,-0.0244947142465 0.997638001731 0.0641757618624 3968.42399122 -0.0369759515675 0.0632469787671 -0.997312739624 -1758.56584607 -0.999015909873 -0.0268018477019 0.0353393941598 40110.0086975 0 0 0 1,0.0108591942117 0.999790847301 0.0173253789544 3978.59787941 0.025557314977 0.0170432347804 -0.999527990818 -1515.89655876 -0.999614298344 0.011296804063 -0.0253668967634 40967.1592712 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3755956712133,1,184,1,178,890,0.16796875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3755956712133_0.json,0,323.50520455722574,4.597701745564244,2.2059728871806827,3.3833454141490797,2.2635665364946322,0 -0.99955946207 -0.0296789631248 4817.00878906 0 0.0296789631248 -0.99955946207 -1260.14807129 1 0 0 46613.0820312 0 0 0 1,-0.027495947797 0.999435495507 -0.0193034256516 3972.05792526 -0.0348020774385 -0.020256119478 -0.999188903109 -1672.42667093 -0.999015909873 -0.0268018477019 0.0353393941598 40682.51651 0 0 0 1,0.0109164901078 0.999786794186 0.0175249911845 3978.04021835 0.02492993325 0.0172484647483 -0.999540388584 -1488.41691017 -0.999629616737 0.0113483723253 -0.0247363336384 40948.5244751 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3758456896054,1,186,1,180,900,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3758456896054_0.json,0,192.71314114491534,4.185653560598536,0.6923975270636002,3.50863796704773,2.154058237427862,0 -0.999784588814 0.0207562129945 4961.78515625 0 -0.0207562129945 -0.999784588814 -1151.47021484 1 0 0 45908.4609375 0 0 0 1,-0.0257062692006 0.999185683521 0.0310998710334 4138.69587058 -0.0361441507157 0.0301608219777 -0.998891370267 -1605.82658293 -0.999015909873 -0.0268018477019 0.0353393941598 39977.8954163 0 0 0 1,0.0107639580965 0.999790370464 0.0174142606556 4028.50103378 0.0257347524166 0.0171325206757 -0.999521911144 -1474.47347641 -0.999610900879 0.0112070096657 -0.0255449451506 39889.9078369 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3759369998407,1,187,1,181,905,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3759369998407_0.json,0,431.90261864631884,4.138414508074093,0.2977877073740883,3.506502959967382,2.187114524543125,0 -0.999993979931 0.00346882385202 4923.87939453 0 -0.00346882385202 -0.999993979931 -1116.61108398 1 0 0 45190.96875 0 0 0 1,-0.0263272872257 0.999557751139 0.0138263777474 4093.05822217 -0.0356943378236 0.0128823809652 -0.999279716168 -1556.66996095 -0.999015909873 -0.0268018477019 0.0353393941598 39260.4032288 0 0 0 1,0.0107215307653 0.999791562557 0.0173754077405 4052.28662491 0.0261566080153 0.017090043053 -0.999511659145 -1483.65080357 -0.999600410461 0.0111708110198 -0.0259679239243 39684.1316223 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3760657479684,1,188,1,182,910,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3760657479684_0.json,0,2716.2992965349013,4.1797703713789085,0.3394695226488137,3.5521458860129345,2.166349633349375,0 -0.999893546104 0.014590067789 4644.89746094 0 -0.014590067789 -0.999893546104 -1015.76165771 1 0 0 42147.0664062 0 0 0 1,-0.0259286832492 0.999352651181 0.0249390373092 3819.02180551 -0.0359849295245 0.0239981910914 -0.999064134724 -1465.0333134 -0.999015909873 -0.0268018477019 0.0353393941598 36216.500885 0 0 0 1,0.0107435407117 0.999791264534 0.0173746105283 4065.23609161 0.0266556870192 0.0170830823481 -0.999498665333 -1470.98374367 -0.999586939812 0.0112013220787 -0.0264665912837 38921.6117859 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3760865093390,1,190,1,187,935,0.10546875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3760865093390_0.json,0,274.5824819950817,4.163185633305474,0.10512355761578501,3.5466099807346265,2.1812467035625103,0 -0.999976277351 0.00688256509602 5001.83886719 0 -0.00688256509602 -0.999976277351 -1087.71228027 1 0 0 44614.6640625 0 0 0 1,-0.0262052802342 0.999507915283 0.0172376199469 4172.52482924 -0.0357840042486 0.0162945778481 -0.999226659342 -1530.60482061 -0.999015909873 -0.0268018477019 0.0353393941598 38684.0985413 0 0 0 1,0.0107256146148 0.999790787697 0.0174138415605 4065.84835052 0.0267662871629 0.0171215478331 -0.999495029449 -1475.53348541 -0.999584197998 0.011186381802 -0.0265770554543 38931.0455322 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3761866229376,1,192,1,189,945,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3761866229376_0.json,0,2629.6895309292267,4.1835063563272294,0.2802267018717549,3.5614909095761225,2.1858912049934545,0 -0.99999243021 0.00388125749305 4696.80029297 0 -0.00388125749305 -0.99999243021 -1032.72119141 1 0 0 42238.640625 0 0 0 1,-0.0263125624423 0.999552318976 0.0142385155669 3866.16071588 -0.0357051919093 0.0132946335688 -0.999273894699 -1473.12267699 -0.999015909873 -0.0268018477019 0.0353393941598 36308.0751038 0 0 0 1,0.0106915868819 0.999790430069 0.0174555461854 4078.3367157 0.0271078459918 0.0171603262424 -0.999485194683 -1488.50810528 -0.999575316906 0.0111593017355 -0.0269186999649 38929.145813 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3763573656924,1,195,1,192,960,0.11328125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3763573656924_0.json,0,104.87855803396532,4.2039323115978,0.018716366797316617,3.599110193161445,2.1732362446282387,0 -0.99996483326 0.00838661938906 5020.26855469 0 -0.00838661938906 -0.99996483326 -1101.64331055 1 0 0 44857.1679688 0 0 0 1,-0.0261514289852 0.999482315118 0.018740535433 4191.62157596 -0.0358233804662 0.0177979174003 -0.999199641057 -1545.78273638 -0.999015909873 -0.0268018477019 0.0353393941598 38926.6024475 0 0 0 1,0.0106239737943 0.999792337418 0.0173877645284 4093.31464767 0.0276395659894 0.0170884858817 -0.999471843243 -1509.32478905 -0.999561488628 0.0110989985988 -0.0274522900581 38924.1371155 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3763759263209,1,197,1,194,970,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3763759263209_0.json,0,241.41736447270696,4.222095898110811,0.46913166872288464,3.5893085962548277,2.1882995727135217,0 -0.999999880791 0.000501803238876 5047.85009766 0 -0.000501803238876 -0.999999880791 -1113.24377441 1 0 0 45058.25 0 0 0 1,-0.026433077546 0.999591584157 0.0108614308889 4215.72690872 -0.0356160674078 0.00991661331571 -0.999316351268 -1550.83565325 -0.999015909873 -0.0268018477019 0.0353393941598 39127.6844788 0 0 0 1,0.0106099862605 0.999793052673 0.0173533391207 4091.93325043 0.0276794750243 0.0170540120453 -0.999471306801 -1511.18063927 -0.999560594559 0.01108475402 -0.0274928100407 38924.2515564 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3764456534979,1,199,1,196,980,0.09765625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3764456534979_0.json,0,902.4957509483384,4.212954407297541,0.028585938570671328,3.6109014028958497,2.16954414631058,0 -0.999958217144 0.00914109777659 5117.140625 0 -0.00914109777659 -0.999958217144 -1130.31762695 1 0 0 45730.4648438 0 0 0 1,-0.0261243924407 0.999468598249 0.0194944334917 4288.82899168 -0.0358431015813 0.0185520290105 -0.999185213057 -1575.08214494 -0.999015909873 -0.0268018477019 0.0353393941598 39799.8993225 0 0 0 1,0.0105875153095 0.999794065952 0.0173127409071 4096.64011002 0.0278216879815 0.0170124750584 -0.99946808815 -1516.51632786 -0.999556779861 0.0110635794699 -0.0276358500123 38920.0515747 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3765258708210,1,200,1,204,1020,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3765258708210_0.json,0,1174.2624008392822,4.219493777460474,0.1800057518760547,3.6146027240907426,2.1753631362921038,0 -0.999985396862 0.00540699250996 5173.79052734 0 -0.00540699250996 -0.999985396862 -1155.11694336 1 0 0 45993.921875 0 0 0 1,-0.0262580559673 0.99953092365 0.0157631427653 4343.82381648 -0.0357452986374 0.0148196866224 -0.999251059554 -1596.7852885 -0.999015909873 -0.0268018477019 0.0353393941598 40063.3563538 0 0 0 1,0.0105604231358 0.99979609251 0.0172102376819 4101.5868187 0.0279822126031 0.0169089790434 -0.999465346336 -1523.01824093 -0.999552547932 0.0110363569111 -0.0277979504317 38916.721344 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3767561669701,1,203,1,207,1035,0.08984375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3767561669701_0.json,0,302.90089411829365,4.243469359164189,0.1331906560596439,3.6478985856793056,2.1598479305214937,0 -0.999941170216 0.0108450753614 5010.98681641 0 -0.0108450753614 -0.999941170216 -1126.50085449 1 0 0 45125.4140625 0 0 0 1,-0.0260632751627 0.999435515227 0.0211970786102 4183.43430711 -0.0358875664825 0.0202551584203 -0.999150524536 -1572.67621324 -0.999015909873 -0.0268018477019 0.0353393941598 39194.8485413 0 0 0 1,0.0104760546237 0.999797582626 0.0171772073954 4109.48514938 0.0284148640931 0.0168735627085 -0.999453723431 -1539.27016258 -0.999541282654 0.0109584033489 -0.0282323490828 38903.0189514 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3767665344268,1,204,1,208,1040,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3767665344268_0.json,0,1422.4122067801372,4.255570201966538,0.292460225535562,3.6530875188926957,2.154107832704355,0 -0.999908268452 0.013542230241 4805.72705078 0 -0.013542230241 -0.999908268452 -1086.66333008 1 0 0 43418.6015625 0 0 0 1,-0.0259663786183 0.999377232992 0.0238920630649 3979.38105371 -0.0359577373865 0.0229509150326 -0.999089702649 -1535.0692621 -0.999015909873 -0.0268018477019 0.0353393941598 37488.0360413 0 0 0 1,0.0104763647541 0.999798834324 0.0170979257673 4109.44366455 0.0284305103123 0.0167941302061 -0.999454677105 -1540.24326801 -0.999540865421 0.0109567930922 -0.0282488577068 38904.4799805 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3767757625005,1,205,1,209,1045,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3767757625005_0.json,0,314.46901417456735,4.238715544605656,0.058810394599597346,3.643908757341607,2.166633833582042,0 -0.999972164631 0.00746298953891 4986.20800781 0 -0.00746298953891 -0.999972164631 -1081.84240723 1 0 0 44522.8515625 0 0 0 1,-0.0261845067143 0.999498339519 0.0178176080623 4157.15113968 -0.0357992106 0.0168747293265 -0.999216536232 -1525.21626162 -0.999015909873 -0.0268018477019 0.0353393941598 38592.2860413 0 0 0 1,0.0104765594006 0.999798119068 0.0171412564814 4110.44979095 0.0284344460815 0.0168373994529 -0.999453783035 -1540.16757011 -0.999540686607 0.0109582459554 -0.0282523185015 38902.9083252 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3770656703705,1,207,1,211,1055,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3770656703705_0.json,0,84.3162390949598,4.2557356544294604,0.038682513324145476,3.6679127531169864,2.1567769790227618,0 -0.999958634377 0.00909125898033 5017.07568359 0 -0.00909125898033 -0.999958634377 -1097.89575195 1 0 0 44780.4335938 0 0 0 1,-0.0261261778775 0.999469484546 0.0194446328252 4188.74191476 -0.0358417981526 0.0185022142561 -0.999186146335 -1542.61896939 -0.999015909873 -0.0268018477019 0.0353393941598 38849.8680725 0 0 0 1,0.0103603657335 0.999800682068 0.0170600190759 4118.41583252 0.028804756701 0.0167554523796 -0.999444544315 -1554.49223518 -0.999531388283 0.0108460392803 -0.0286254324019 38894.8402405 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3770961664995,1,208,1,212,1060,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/rear/EPnPv2_gt_mesh_z_hybrid_labels/3770961664995_0.json,0,2860.634187609114,4.275148346844601,0.3408138675026065,3.6756778868394364,2.1458281648133926,0 -0.999897778034 0.0142989419401 4634.85253906 0 -0.0142989419401 -0.999897778034 -1044.95788574 1 0 0 41981.9179688 0 0 0 1,-0.0259391600827 0.999359622357 0.0246481527826 3808.84608849 -0.0359773796388 0.0237072225765 -0.999071379837 -1493.98907506 -0.999015909873 -0.0268018477019 0.0353393941598 36051.3524475 0 0 0 1,0.010357956402 0.999801695347 0.0170018356293 4119.57168579 0.0287990868092 0.0166974235326 -0.999445676804 -1554.50844765 -0.999531626701 0.0108419153839 -0.0286204330623 38894.4168091 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_rear_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
